xd,yd,zd,x,y,z,phi,the,psi,fx
0.997684,0.0680153,1.5,0.71992,0.0604614,1.46229,-0.000945317,0.0478487,-0.00447724,-0.838993
0.997503,0.070627,1.5,0.72561,0.0605868,1.46228,-0.000883204,0.048028,-0.00445491,-0.835524
0.997503,0.070627,1.5,0.731224,0.0607183,1.46228,-0.000816379,0.0481781,-0.00443413,-0.830935
0.997503,0.070627,1.5,0.736761,0.060856,1.46227,-0.000744732,0.0482997,-0.00441483,-0.826077
0.997503,0.070627,1.5,0.742222,0.0609996,1.46226,-0.000670337,0.0483935,-0.00439684,-0.820957
0.997503,0.070627,1.5,0.747605,0.0611494,1.46226,-0.000594776,0.0484602,-0.00438024,-0.8156
0.997314,0.0732382,1.5,0.752385,0.0612894,1.46225,-0.000525703,0.0484977,-0.00436656,-0.811463
0.997314,0.0732382,1.5,0.758143,0.0614675,1.46225,-0.000438677,0.0485154,-0.00435155,-0.805079
0.997314,0.0732382,1.5,0.763298,0.061636,1.46224,-0.000355215,0.0485053,-0.00433947,-0.799034
0.997314,0.0732382,1.5,0.768377,0.0618106,1.46224,-0.000268089,0.0484712,-0.00432866,-0.792788
0.997314,0.0732382,1.5,0.77338,0.0619913,1.46223,-0.000177972,0.0484138,-0.00431916,-0.786349
0.997119,0.0758489,1.5,0.778308,0.0621783,1.46223,-8.43E-05,0.048334,-0.00431105,-0.780664
0.997119,0.0758489,1.5,0.783161,0.0623718,1.46223,1.43E-05,0.0482324,-0.00430438,-0.773866
0.997119,0.0758489,1.5,0.788412,0.0625919,1.46222,0.000129994,0.0480964,-0.00429857,-0.766195
0.997119,0.0758489,1.5,0.792642,0.0627775,1.46222,0.000229299,0.0479671,-0.00429482,-0.759769
0.996917,0.0784591,1.5,0.796813,0.0629682,1.46221,0.000331867,0.047822,-0.00429201,-0.754214
0.996917,0.0784591,1.5,0.801828,0.0632082,1.46221,0.00046181,0.047624,-0.0042899,-0.746064
0.996917,0.0784591,1.5,0.806312,0.063433,1.46221,0.000584682,0.0474249,-0.00428916,-0.738511
0.996917,0.0784591,1.5,0.810722,0.0636638,1.4622,0.000710082,0.0472084,-0.00428932,-0.730825
0.996917,0.0784591,1.5,0.81506,0.0639008,1.4622,0.000836414,0.0469749,-0.00429046,-0.723026
0.996709,0.0810687,1.5,0.819327,0.064144,1.4622,0.000963614,0.0467251,-0.00429263,-0.716133
0.996709,0.0810687,1.5,0.823523,0.0643936,1.4622,0.00109255,0.0464594,-0.00429588,-0.708145
0.996709,0.0810687,1.5,0.827648,0.0646493,1.46219,0.00122463,0.0461784,-0.00430011,-0.700052
0.996709,0.0810687,1.5,0.831703,0.0649111,1.46219,0.00135898,0.0458827,-0.00430511,-0.691861
0.996709,0.0810687,1.5,0.835689,0.065179,1.46219,0.00149479,0.045573,-0.00431093,-0.68361
0.996493,0.0836778,1.5,0.839217,0.0654255,1.46219,0.00161867,0.0452827,-0.00431689,-0.677179
0.996493,0.0836778,1.5,0.843454,0.0657335,1.46219,0.00177355,0.0449135,-0.00432515,-0.66795
0.996493,0.0836778,1.5,0.847235,0.0660201,1.46218,0.00191922,0.0445646,-0.0043335,-0.659485
0.996493,0.0836778,1.5,0.850949,0.0663126,1.46218,0.00206872,0.0442037,-0.00434246,-0.650978
0.99627,0.0862864,1.5,0.854597,0.0666111,1.46218,0.00222086,0.0438312,-0.00435205,-0.64352
0.99627,0.0862864,1.5,0.858178,0.0669157,1.46218,0.00237566,0.0434478,-0.00436234,-0.634946
0.99627,0.0862864,1.5,0.861347,0.0671949,1.46218,0.00251782,0.0430938,-0.00437217,-0.627197
0.99627,0.0862864,1.5,0.865148,0.0675427,1.46218,0.00269379,0.0426506,-0.00438468,-0.617704
0.99627,0.0862864,1.5,0.868537,0.0678649,1.46218,0.00285412,0.0422382,-0.0043966,-0.609051
0.996041,0.0888943,1.5,0.871863,0.068193,1.46218,0.00301447,0.0418173,-0.0044091,-0.601531
0.996041,0.0888943,1.5,0.875127,0.068527,1.46218,0.00317559,0.0413886,-0.00442225,-0.592867
0.996041,0.0888943,1.5,0.87833,0.0688669,1.46218,0.00333872,0.0409523,-0.00443601,-0.5842
0.996041,0.0888943,1.5,0.881472,0.0692123,1.46218,0.00350308,0.0405093,-0.00445023,-0.575531
0.995805,0.0915016,1.5,0.884554,0.0695635,1.46218,0.00366769,0.04006,-0.00446495,-0.568058
0.995805,0.0915016,1.5,0.887576,0.0699203,1.46218,0.00383292,0.0396047,-0.00448022,-0.559434
0.995805,0.0915016,1.5,0.890541,0.0702828,1.46218,0.0039997,0.0391439,-0.00449603,-0.550816
0.995805,0.0915016,1.5,0.893447,0.0706506,1.46218,0.0041669,0.0386781,-0.00451222,-0.542227
0.995805,0.0915016,1.5,0.896296,0.0710238,1.46218,0.00433343,0.0382076,-0.00452884,-0.533673
0.995562,0.0941083,1.5,0.899089,0.0714025,1.46219,0.00449952,0.0377328,-0.00454595,-0.526345
0.995562,0.0941083,1.5,0.901827,0.0717867,1.46219,0.00466627,0.0372538,-0.00456362,-0.517867
0.995562,0.0941083,1.5,0.904775,0.0722155,1.46219,0.00485229,0.0367224,-0.00458368,-0.508575
0.995562,0.0941083,1.5,0.907139,0.0725709,1.46219,0.00500574,0.0362846,-0.00460044,-0.501009
0.995562,0.0941083,1.5,0.909715,0.0729707,1.46219,0.0051768,0.0357952,-0.00461949,-0.492656
0.995312,0.0967144,1.5,0.912238,0.0733758,1.46219,0.00534889,0.0353033,-0.00463904,-0.485596
0.995312,0.0967144,1.5,0.914954,0.0738275,1.4622,0.00554072,0.0347595,-0.00466118,-0.476539
0.995312,0.0967144,1.5,0.917131,0.0742016,1.4622,0.00570099,0.0343129,-0.00467983,-0.469167
0.995312,0.0967144,1.5,0.919502,0.074622,1.4622,0.00588165,0.0338154,-0.0047009,-0.461055
0.995056,0.0993197,1.5,0.921823,0.0750473,1.4622,0.00606359,0.0333169,-0.00472232,-0.454283
0.995056,0.0993197,1.5,0.924096,0.0754776,1.4622,0.0062463,0.0328178,-0.00474409,-0.446295
0.995056,0.0993197,1.5,0.926321,0.0759126,1.46221,0.00642964,0.0323184,-0.00476618,-0.438379
0.995056,0.0993197,1.5,0.928499,0.0763522,1.46221,0.00661136,0.0318192,-0.00478845,-0.430536
0.995056,0.0993197,1.5,0.930631,0.0767963,1.46221,0.0067898,0.0313205,-0.0048109,-0.422772
0.994792,0.101924,1.5,0.932717,0.077245,1.46221,0.00696478,0.0308227,-0.00483359,-0.416392
0.994792,0.101924,1.5,0.934758,0.0776983,1.46222,0.00713716,0.0303258,-0.00485658,-0.408783
0.994792,0.101924,1.5,0.936756,0.0781561,1.46222,0.00730854,0.02983,-0.00487983,-0.401247
0.994792,0.101924,1.5,0.938903,0.0786646,1.46222,0.00749545,0.0292862,-0.00490492,-0.393112
0.994792,0.101924,1.5,0.940622,0.0790846,1.46223,0.00764656,0.0288426,-0.00492458,-0.386517
0.994522,0.104528,1.5,0.942492,0.0795553,1.46223,0.00781323,0.0283515,-0.00494713,-0.380621
0.994522,0.104528,1.5,0.94432,0.0800304,1.46223,0.0079804,0.0278624,-0.00497189,-0.373404
0.994522,0.104528,1.5,0.946109,0.0805095,1.46223,0.00814998,0.0273755,-0.00499884,-0.366252
0.994522,0.104528,1.5,0.947857,0.0809925,1.46224,0.00832109,0.0268911,-0.00502706,-0.359203
0.994245,0.107132,1.5,0.949567,0.0814793,1.46224,0.00849258,0.0264093,-0.00505429,-0.35362
0.994245,0.107132,1.5,0.951238,0.0819699,1.46224,0.00866426,0.0259304,-0.00508035,-0.346774
0.994245,0.107132,1.5,0.952872,0.0824643,1.46225,0.00883621,0.0254543,-0.00510642,-0.340044
0.994245,0.107132,1.5,0.954468,0.0829622,1.46225,0.00900621,0.0249814,-0.00513236,-0.333398
0.994245,0.107132,1.5,0.956029,0.0834637,1.46225,0.00917247,0.0245118,-0.00515817,-0.326849
0.993961,0.109734,1.5,0.957554,0.0839688,1.46226,0.00933475,0.0240456,-0.005184,-0.32182
0.993961,0.109734,1.5,0.959045,0.0844775,1.46226,0.00949397,0.0235829,-0.0052098,-0.315467
0.993961,0.109734,1.5,0.960501,0.0849897,1.46226,0.0096517,0.0231237,-0.00523555,-0.3092
0.993961,0.109734,1.5,0.961924,0.0855051,1.46227,0.00980747,0.0226683,-0.00526113,-0.303026
0.993961,0.109734,1.5,0.963314,0.0860237,1.46227,0.00996064,0.0222168,-0.00528653,-0.296953
0.99367,0.112336,1.5,0.964671,0.0865456,1.46227,0.0101118,0.0217695,-0.0053118,-0.292431
0.99367,0.112336,1.5,0.965998,0.0870708,1.46228,0.0102626,0.0213264,-0.005337,-0.286564
0.99367,0.112336,1.5,0.967293,0.0875992,1.46228,0.010415,0.0208877,-0.00536214,-0.280775
0.99367,0.112336,1.5,0.968558,0.0881305,1.46228,0.0105683,0.0204535,-0.00538714,-0.275082
0.993373,0.114937,1.5,0.969671,0.0886111,1.46229,0.0107064,0.0200669,-0.00540951,-0.271531
0.993373,0.114937,1.5,0.971,0.0892018,1.46229,0.010875,0.0195998,-0.00543674,-0.26549
0.993373,0.114937,1.5,0.972177,0.0897418,1.46229,0.0110285,0.0191805,-0.0054614,-0.260083
0.993373,0.114937,1.5,0.973441,0.0903387,1.4623,0.011195,0.0187257,-0.00548832,-0.254247
0.993373,0.114937,1.5,0.97445,0.0908294,1.4623,0.0113281,0.0183587,-0.00551019,-0.24956
0.993068,0.117537,1.5,0.975654,0.091432,1.4623,0.0114867,0.0179165,-0.00553679,-0.245471
0.993068,0.117537,1.5,0.976615,0.0919274,1.46231,0.0116139,0.0175599,-0.00555851,-0.240962
0.993068,0.117537,1.5,0.977659,0.0924802,1.46231,0.011754,0.0171691,-0.00558257,-0.236038
0.993068,0.117537,1.5,0.978678,0.0930352,1.46231,0.0118916,0.0167839,-0.0056065,-0.231197
0.992757,0.120137,1.5,0.979771,0.0936483,1.46231,0.0120394,0.0163668,-0.00563267,-0.22754
0.992757,0.120137,1.5,0.980643,0.0941519,1.46232,0.0121579,0.0160305,-0.00565407,-0.223356
0.992757,0.120137,1.5,0.98159,0.0947135,1.46232,0.012288,0.015662,-0.00567779,-0.218788
0.992757,0.120137,1.5,0.982514,0.095277,1.46232,0.0124155,0.0152989,-0.00570139,-0.21431
0.992757,0.120137,1.5,0.983416,0.0958424,1.46233,0.0125396,0.0149413,-0.00572493,-0.20992
0.992439,0.122735,1.5,0.984295,0.0964098,1.46233,0.0126605,0.0145891,-0.00574841,-0.207213
0.992439,0.122735,1.5,0.985153,0.096979,1.46233,0.0127796,0.0142421,-0.00577193,-0.203001
0.992439,0.122735,1.5,0.98599,0.0975501,1.46234,0.0128985,0.0139003,-0.0057955,-0.198866
0.992439,0.122735,1.5,0.986807,0.0981228,1.46234,0.0130161,0.0135637,-0.0058191,-0.194809
0.992115,0.125333,1.5,0.987603,0.098697,1.46234,0.0131316,0.0132324,-0.00584276,-0.192464
0.992115,0.125333,1.5,0.98838,0.0992728,1.46234,0.013245,0.0129065,-0.00586654,-0.188581
0.992115,0.125333,1.5,0.989138,0.0998501,1.46235,0.0133571,0.0125859,-0.00589056,-0.184771
0.992115,0.125333,1.5,0.989877,0.100429,1.46235,0.0134664,0.0122708,-0.00591472,-0.181042
0.992115,0.125333,1.5,0.990597,0.101008,1.46235,0.0135715,0.0119613,-0.00593899,-0.177395
0.991783,0.12793,1.5,0.9913,0.101589,1.46236,0.0136724,0.0116572,-0.00596347,-0.175481
0.991783,0.12793,1.5,0.991985,0.102172,1.46236,0.0137702,0.0113586,-0.00598817,-0.171993
0.991783,0.12793,1.5,0.992653,0.102755,1.46236,0.0138663,0.0110651,-0.00601314,-0.168574
0.991783,0.12793,1.5,0.993305,0.10334,1.46236,0.0139604,0.0107768,-0.0060383,-0.165225
0.991783,0.12793,1.5,0.994003,0.103984,1.46237,0.0140607,0.0104659,-0.00606609,-0.161633
0.991445,0.130526,1.5,0.994559,0.104512,1.46237,0.0141406,0.0102162,-0.00608894,-0.160453
0.991445,0.130526,1.5,0.995163,0.105099,1.46237,0.0142284,0.00994372,-0.00611446,-0.157335
0.991445,0.130526,1.5,0.995752,0.105688,1.46237,0.0143166,0.00967616,-0.00614013,-0.154277
0.991445,0.130526,1.5,0.996325,0.106277,1.46238,0.0144042,0.00941371,-0.00616584,-0.151282
0.9911,0.133121,1.5,0.996885,0.106867,1.46238,0.01449,0.00915643,-0.00619156,-0.150089
0.9911,0.133121,1.5,0.99743,0.107458,1.46238,0.0145742,0.00890429,-0.00621733,-0.147238
0.9911,0.133121,1.5,0.997961,0.108049,1.46238,0.0146572,0.00865717,-0.00624312,-0.144441
0.9911,0.133121,1.5,0.998479,0.108641,1.46239,0.0147374,0.00841524,-0.00626887,-0.141709
0.9911,0.133121,1.5,0.998984,0.109233,1.46239,0.0148133,0.0081786,-0.00629453,-0.139044
0.990748,0.135716,1.5,0.999476,0.109825,1.46239,0.0148849,0.00794717,-0.00632011,-0.138202
0.990748,0.135716,1.5,0.999956,0.110418,1.46239,0.0149531,0.00772073,-0.00634567,-0.135665
0.990748,0.135716,1.5,1.00042,0.111012,1.46239,0.0150196,0.00749894,-0.00637119,-0.133174
0.990748,0.135716,1.5,1.00092,0.111665,1.4624,0.0150901,0.00726041,-0.00639911,-0.1305
0.990389,0.138309,1.5,1.00132,0.112199,1.4624,0.015145,0.00706953,-0.00642179,-0.130159
0.990389,0.138309,1.5,1.00176,0.112793,1.4624,0.0152035,0.00686187,-0.00644682,-0.127848
0.990389,0.138309,1.5,1.00218,0.113388,1.4624,0.0152604,0.00665873,-0.00647168,-0.125574
0.990389,0.138309,1.5,1.00259,0.113982,1.46241,0.0153144,0.00646036,-0.00649626,-0.123353
0.990389,0.138309,1.5,1.00303,0.114635,1.46241,0.0153693,0.00624774,-0.00652293,-0.120971
0.990024,0.140901,1.5,1.00338,0.11517,1.46241,0.015411,0.00607806,-0.00654446,-0.120898
0.990024,0.140901,1.5,1.00376,0.115764,1.46241,0.0154552,0.00589379,-0.00656811,-0.118837
0.990024,0.140901,1.5,1.00413,0.116358,1.46241,0.0154987,0.00571359,-0.00659148,-0.116811
0.990024,0.140901,1.5,1.00449,0.116952,1.46241,0.0155411,0.0055375,-0.00661449,-0.11483
0.990024,0.140901,1.5,1.00484,0.117546,1.46242,0.0155815,0.00536547,-0.00663713,-0.112896
0.989651,0.143493,1.5,1.00518,0.118139,1.46242,0.0156201,0.0051974,-0.00665942,-0.112873
0.989651,0.143493,1.5,1.00548,0.118673,1.46242,0.0156541,0.00504938,-0.00667921,-0.111216
0.989651,0.143493,1.5,1.00584,0.119326,1.46242,0.0156961,0.00487236,-0.0067031,-0.109224
0.989651,0.143493,1.5,1.00616,0.119919,1.46242,0.0157333,0.00471536,-0.00672446,-0.107454
0.989272,0.146083,1.5,1.00646,0.120511,1.46243,0.0157685,0.00456221,-0.00674546,-0.107621
0.989272,0.146083,1.5,1.00676,0.121104,1.46243,0.0158015,0.00441289,-0.00676614,-0.105941
0.989272,0.146083,1.5,1.00705,0.121695,1.46243,0.0158329,0.00426722,-0.00678653,-0.104285
0.989272,0.146083,1.5,1.00737,0.122346,1.46243,0.0158641,0.00411146,-0.00680856,-0.102505
0.989272,0.146083,1.5,1.00762,0.122877,1.46243,0.0158859,0.00398757,-0.00682624,-0.101084
0.988886,0.148672,1.5,1.00789,0.123467,1.46243,0.0159064,0.00385358,-0.00684557,-0.101473
0.988886,0.148672,1.5,1.00815,0.124057,1.46243,0.0159241,0.00372321,-0.0068646,-0.0999705
0.988886,0.148672,1.5,1.0084,0.124646,1.46244,0.0159409,0.00359612,-0.00688337,-0.098488
0.988886,0.148672,1.5,1.00868,0.125294,1.46244,0.0159573,0.00346019,-0.00690367,-0.0968901
0.988886,0.148672,1.5,1.00889,0.125823,1.46244,0.0159687,0.00335193,-0.00691998,-0.0956157
0.988494,0.151261,1.5,1.00913,0.12641,1.46244,0.0159797,0.00323455,-0.00693783,-0.0961958
0.988494,0.151261,1.5,1.00936,0.126997,1.46244,0.0159903,0.00311993,-0.00695546,-0.0948457
0.988494,0.151261,1.5,1.00958,0.127583,1.46244,0.0160021,0.0030078,-0.00697289,-0.0935086
0.988494,0.151261,1.5,1.0098,0.128168,1.46244,0.0160142,0.0028983,-0.00699009,-0.0921968
0.988095,0.153848,1.5,1.01001,0.128753,1.46245,0.0160253,0.00279154,-0.00700704,-0.0929112
0.988095,0.153848,1.5,1.01021,0.129336,1.46245,0.0160356,0.00268753,-0.00702377,-0.0916614
0.988095,0.153848,1.5,1.01041,0.129919,1.46245,0.0160455,0.00258621,-0.00704032,-0.0904205
0.988095,0.153848,1.5,1.01061,0.130502,1.46245,0.0160533,0.00248786,-0.00705663,-0.0892019
0.988095,0.153848,1.5,1.0108,0.131083,1.46245,0.0160574,0.00239264,-0.00707266,-0.0880096
0.987688,0.156434,1.5,1.01098,0.131663,1.46245,0.0160577,0.00230054,-0.00708843,-0.0888758
0.987688,0.156434,1.5,1.01116,0.132243,1.46245,0.0160552,0.00221136,-0.00710395,-0.0877386
0.987688,0.156434,1.5,1.01133,0.132822,1.46245,0.0160517,0.00212487,-0.00711926,-0.0866085
0.987688,0.156434,1.5,1.0115,0.133399,1.46245,0.0160466,0.00204109,-0.00713427,-0.0854972
0.987688,0.156434,1.5,1.01166,0.133976,1.46246,0.0160392,0.00196003,-0.00714893,-0.0844111
0.987275,0.15902,1.5,1.01182,0.134552,1.46246,0.01603,0.00188151,-0.00716325,-0.0854107
0.987275,0.15902,1.5,1.01198,0.135127,1.46246,0.0160201,0.00180523,-0.00717725,-0.084372
0.987275,0.15902,1.5,1.01213,0.135701,1.46246,0.0160112,0.0017309,-0.00719094,-0.0833361
0.987275,0.15902,1.5,1.01227,0.136274,1.46246,0.0160024,0.00165851,-0.00720425,-0.082315
0.986856,0.161604,1.5,1.01241,0.136846,1.46246,0.0159926,0.00158811,-0.00721712,-0.083411
0.986856,0.161604,1.5,1.01255,0.137417,1.46246,0.0159816,0.0015196,-0.00722957,-0.0824309
0.986856,0.161604,1.5,1.01268,0.137987,1.46246,0.01597,0.00145292,-0.0072416,-0.0814501
0.986856,0.161604,1.5,1.01281,0.138556,1.46246,0.0159562,0.00138819,-0.00725315,-0.0804822
0.986856,0.161604,1.5,1.01292,0.139067,1.46246,0.0159405,0.0013317,-0.00726307,-0.0796273
0.986429,0.164187,1.5,1.01306,0.13969,1.46246,0.015917,0.00126485,-0.00727461,-0.0807335
0.986429,0.164187,1.5,1.01317,0.140256,1.46246,0.0158926,0.00120598,-0.00728454,-0.0798171
0.986429,0.164187,1.5,1.01329,0.140821,1.46247,0.0158668,0.00114873,-0.00729395,-0.0788978
0.986429,0.164187,1.5,1.0134,0.141384,1.46247,0.0158393,0.00109313,-0.00730276,-0.0779866
0.986429,0.164187,1.5,1.0135,0.141946,1.46247,0.0158094,0.00103924,-0.00731092,-0.0770899
0.985996,0.166769,1.5,1.0136,0.142508,1.46247,0.0157779,0.00098692,-0.00731844,-0.0783734
0.985996,0.166769,1.5,1.0137,0.143068,1.46247,0.0157462,0.000935932,-0.00732534,-0.0775061
0.985996,0.166769,1.5,1.0138,0.143627,1.46247,0.0157163,0.000886117,-0.00733164,-0.0766313
0.985996,0.166769,1.5,1.01389,0.144186,1.46247,0.0156872,0.00083757,-0.00733729,-0.0757643
0.985556,0.16935,1.5,1.01398,0.144743,1.46247,0.0156581,0.000790378,-0.00734224,-0.0771078
0.985556,0.16935,1.5,1.01407,0.145299,1.46247,0.0156293,0.000744491,-0.00734653,-0.0762679
0.985556,0.16935,1.5,1.01416,0.145909,1.46247,0.0155985,0.000695464,-0.00735053,-0.0753339
0.985556,0.16935,1.5,1.01424,0.146463,1.46247,0.0155698,0.000652394,-0.00735347,-0.0744909
0.985556,0.16935,1.5,1.01431,0.14696,1.46247,0.0155421,0.000614942,-0.00735553,-0.0737431
0.985109,0.171929,1.5,1.01438,0.147512,1.46247,0.0155092,0.000574713,-0.00735719,-0.0751552
0.985109,0.171929,1.5,1.01445,0.148062,1.46247,0.0154749,0.000535707,-0.00735825,-0.0743469
0.985109,0.171929,1.5,1.01452,0.148612,1.46247,0.0154409,0.00049772,-0.00735883,-0.0735319
0.985109,0.171929,1.5,1.01458,0.14916,1.46248,0.0154063,0.00046081,-0.00735885,-0.0727175
0.985109,0.171929,1.5,1.01464,0.149708,1.46248,0.0153703,0.000425054,-0.00735827,-0.0719131
0.984656,0.174508,1.5,1.0147,0.150254,1.46248,0.0153331,0.000390377,-0.00735716,-0.0733859
0.984656,0.174508,1.5,1.01476,0.150799,1.46248,0.015296,0.000356595,-0.00735558,-0.0726027
0.984656,0.174508,1.5,1.01481,0.151344,1.46248,0.0152606,0.000323562,-0.00735359,-0.0718097
0.984656,0.174508,1.5,1.01486,0.151887,1.46248,0.0152262,0.000291422,-0.00735118,-0.0710196
0.984196,0.177085,1.5,1.01491,0.15243,1.46248,0.0151918,0.000260412,-0.00734833,-0.0725379
0.984196,0.177085,1.5,1.01496,0.152971,1.46248,0.0151573,0.000230582,-0.00734508,-0.0717686
0.984196,0.177085,1.5,1.015,0.153512,1.46248,0.0151232,0.00020191,-0.00734148,-0.0709877
0.984196,0.177085,1.5,1.01504,0.154051,1.46248,0.0150879,0.000174589,-0.00733749,-0.0702087
0.983729,0.179661,1.5,1.01508,0.154589,1.46248,0.0150499,0.0001487,-0.00733312,-0.0717706
0.983729,0.179661,1.5,1.01512,0.155126,1.46248,0.0150094,0.000124102,-0.0073284,-0.0710087
0.983729,0.179661,1.5,1.01515,0.155663,1.46248,0.0149673,0.000100554,-0.0073234,-0.070233
0.983729,0.179661,1.5,1.01518,0.156198,1.46248,0.0149226,7.81E-05,-0.00731812,-0.0694571
0.983729,0.179661,1.5,1.01521,0.156732,1.46248,0.0148744,5.67E-05,-0.00731256,-0.0686864
0.983255,0.182236,1.5,1.01524,0.157265,1.46248,0.0148232,3.61E-05,-0.0073068,-0.0702895
0.983255,0.182236,1.5,1.01527,0.157797,1.46248,0.0147707,1.58E-05,-0.00730091,-0.0695349
0.983255,0.182236,1.5,1.01529,0.158328,1.46248,0.014719,-4.66E-06,-0.00729496,-0.0687638
0.983255,0.182236,1.5,1.01531,0.158858,1.46248,0.014668,-2.52E-05,-0.00728892,-0.0679924
0.983255,0.182236,1.5,1.01533,0.159387,1.46248,0.0146172,-4.59E-05,-0.00728279,-0.0672274
0.982774,0.184809,1.5,1.01534,0.159915,1.46248,0.014567,-6.67E-05,-0.00727659,-0.0688684
0.982774,0.184809,1.5,1.01536,0.160443,1.46248,0.0145186,-8.77E-05,-0.00727038,-0.0681184
0.982774,0.184809,1.5,1.01537,0.160969,1.46248,0.0144735,-0.000108941,-0.00726408,-0.0673564
0.982774,0.184809,1.5,1.01538,0.161443,1.46248,0.0144346,-0.000127987,-0.00725837,-0.0666682
0.982287,0.187381,1.5,1.01539,0.16202,1.46249,0.0143878,-0.000150766,-0.00725132,-0.0682695
0.982287,0.187381,1.5,1.01539,0.162544,1.46249,0.014346,-0.000170863,-0.00724485,-0.06752
0.982287,0.187381,1.5,1.0154,0.163067,1.46249,0.0143049,-0.000190328,-0.00723834,-0.0667558
0.982287,0.187381,1.5,1.0154,0.163589,1.46249,0.0142626,-0.000208769,-0.00723171,-0.0659933
0.982287,0.187381,1.5,1.0154,0.164111,1.46249,0.0142178,-0.000226039,-0.0072249,-0.0652394
0.981793,0.189952,1.5,1.0154,0.164631,1.46249,0.0141704,-0.000242225,-0.00721792,-0.0669597
0.981793,0.189952,1.5,1.01539,0.165151,1.46249,0.0141215,-0.00025759,-0.00721079,-0.0662216
0.981793,0.189952,1.5,1.01539,0.165671,1.46249,0.014073,-0.000272572,-0.00720353,-0.0654691
0.981793,0.189952,1.5,1.01538,0.166189,1.46249,0.0140246,-0.000287152,-0.0071961,-0.0647143
0.981293,0.192522,1.5,1.01537,0.166707,1.46249,0.0139757,-0.000301378,-0.00718843,-0.0664673
0.981293,0.192522,1.5,1.01536,0.167224,1.46249,0.013927,-0.000315474,-0.00718055,-0.0657274
0.981293,0.192522,1.5,1.01535,0.16774,1.46249,0.0138795,-0.000329735,-0.00717247,-0.0649727
0.981293,0.192522,1.5,1.01534,0.168256,1.46249,0.0138324,-0.000343927,-0.00716414,-0.0642163
0.981293,0.192522,1.5,1.01532,0.16877,1.46249,0.0137846,-0.000357878,-0.00715549,-0.0634664
0.980785,0.19509,1.5,1.0153,0.169284,1.46249,0.0137363,-0.000371566,-0.00714653,-0.065258
0.980785,0.19509,1.5,1.01528,0.169798,1.46249,0.0136886,-0.000385107,-0.00713726,-0.0645229
0.980785,0.19509,1.5,1.01526,0.170311,1.46249,0.0136428,-0.000398706,-0.00712772,-0.0637732
0.980785,0.19509,1.5,1.01524,0.170824,1.46249,0.0135981,-0.000412038,-0.00711783,-0.0630221
0.980785,0.19509,1.5,1.01522,0.171336,1.46249,0.0135536,-0.000424963,-0.00710754,-0.062277
0.980271,0.197657,1.5,1.01519,0.171847,1.46249,0.0135096,-0.000437548,-0.00709686,-0.0641089
0.980271,0.197657,1.5,1.01516,0.172358,1.46249,0.0134672,-0.000450077,-0.00708582,-0.0633816
0.980271,0.197657,1.5,1.01514,0.172869,1.46249,0.0134279,-0.000462943,-0.00707445,-0.0626375
0.980271,0.197657,1.5,1.01511,0.173379,1.46249,0.0133906,-0.000475945,-0.0070627,-0.0618917
0.97975,0.200223,1.5,1.01507,0.17394,1.46249,0.0133505,-0.000490241,-0.00704932,-0.0636796
0.97975,0.200223,1.5,1.01504,0.174398,1.46249,0.0133184,-0.000501926,-0.00703804,-0.0630215
0.97975,0.200223,1.5,1.01501,0.174907,1.46249,0.0132836,-0.000514994,-0.00702519,-0.0622746
0.97975,0.200223,1.5,1.01497,0.175416,1.46249,0.0132484,-0.000527742,-0.00701198,-0.0615258
0.97975,0.200223,1.5,1.01494,0.175924,1.46249,0.0132113,-0.00053992,-0.00699839,-0.0607839
0.979223,0.202787,1.5,1.0149,0.176381,1.46249,0.0131762,-0.000550368,-0.00698588,-0.0627562
0.979223,0.202787,1.5,1.01486,0.176939,1.46249,0.0131323,-0.000562679,-0.00697026,-0.0619571
0.979223,0.202787,1.5,1.01482,0.177446,1.46249,0.0130933,-0.000573747,-0.00695582,-0.0612138
0.979223,0.202787,1.5,1.01477,0.177953,1.46249,0.0130546,-0.000584457,-0.00694112,-0.0604697
0.978689,0.20535,1.5,1.01473,0.178459,1.46249,0.0130156,-0.000594702,-0.00692616,-0.062401
0.978689,0.20535,1.5,1.01469,0.178966,1.46249,0.0129768,-0.000604583,-0.00691099,-0.0616736
0.978689,0.20535,1.5,1.01464,0.179472,1.46249,0.0129395,-0.00061434,-0.00689565,-0.0609286
0.978689,0.20535,1.5,1.01459,0.179978,1.46249,0.0129027,-0.000623732,-0.00688013,-0.0601828
0.978689,0.20535,1.5,1.01454,0.180483,1.46249,0.0128656,-0.000632689,-0.0068644,-0.059444
0.978148,0.207912,1.5,1.01449,0.180989,1.46249,0.0128283,-0.000641369,-0.0068485,-0.0614132
0.978148,0.207912,1.5,1.01444,0.181494,1.46249,0.0127923,-0.000650093,-0.0068325,-0.0606897
0.978148,0.207912,1.5,1.01438,0.18205,1.46249,0.0127557,-0.000660147,-0.00681472,-0.0598752
0.978148,0.207912,1.5,1.01434,0.182505,1.46249,0.0127274,-0.000668497,-0.00680009,-0.0592053
0.978148,0.207912,1.5,1.01427,0.18306,1.46249,0.0126937,-0.000678707,-0.00678211,-0.0583942
0.9776,0.210472,1.5,1.01422,0.183565,1.46249,0.0126641,-0.000688004,-0.0067657,-0.0603986
0.9776,0.210472,1.5,1.01417,0.184019,1.46249,0.0126392,-0.000696487,-0.00675093,-0.0597481
