xd,yd,zd,x,y,z,phi,the,psi,fx
0,0,1,0.0104722,0.0663437,0.962476,0.0140467,-0.00408589,-0.0109274,
0,0,1,0.0104325,0.0663291,0.962476,0.0140448,-0.00408154,-0.0109171,
0,0,1,0.0103929,0.0663145,0.962476,0.0140432,-0.00407721,-0.0109067,
0,0,1,0.0103535,0.0663002,0.962476,0.014042,-0.00407289,-0.0108962,
0,0,1,0.0103103,0.0662846,0.962476,0.014041,-0.00406814,-0.0108845,
0,0,1,0.010275,0.066272,0.962476,0.0140404,-0.00406422,-0.0108749,
0,0,1,0.0102359,0.0662581,0.962476,0.01404,-0.00405983,-0.0108642,
0,0,1,0.0101969,0.0662444,0.962476,0.0140399,-0.00405536,-0.0108535,
0,0,1,0.010158,0.0662309,0.962476,0.01404,-0.0040508,-0.0108428,
0,0,1,0.0101193,0.0662176,0.962476,0.0140404,-0.00404613,-0.0108322,
0,0,1,0.0100806,0.0662044,0.962476,0.0140411,-0.00404132,-0.0108216,
0,0,1,0.010042,0.0661915,0.962476,0.0140422,-0.00403635,-0.0108111,
0,0,1,0.0100036,0.0661787,0.962476,0.0140436,-0.00403116,-0.0108008,
0,0,1,0.00996518,0.0661661,0.962476,0.0140455,-0.0040257,-0.0107906,
0,0,1,0.00992691,0.0661537,0.962476,0.0140478,-0.00401992,-0.0107805,
0,0,1,0.00988873,0.0661415,0.962476,0.0140506,-0.00401381,-0.0107706,
0,0,1,0.00985066,0.0661295,0.962476,0.0140537,-0.00400741,-0.0107608,
0,0,1,0.00981267,0.0661177,0.962476,0.0140573,-0.00400077,-0.0107511,
0,0,1,0.00977479,0.066106,0.962476,0.014061,-0.00399398,-0.0107416,
0,0,1,0.00973322,0.0660934,0.962476,0.0140653,-0.00398642,-0.0107313,
0,0,1,0.00969929,0.0660833,0.962476,0.0140687,-0.00398023,-0.010723,
0,0,1,0.00966167,0.0660722,0.962476,0.0140723,-0.0039734,-0.0107139,
0,0,1,0.00962414,0.0660613,0.962476,0.0140757,-0.00396668,-0.0107048,
0,0,1,0.0095867,0.0660506,0.962476,0.0140788,-0.00396011,-0.0106959,
0,0,1,0.00954935,0.0660401,0.962476,0.0140817,-0.00395371,-0.010687,
0,0,1,0.00951208,0.0660298,0.962476,0.0140843,-0.00394753,-0.0106782,
0,0,1,0.0094749,0.0660196,0.962476,0.0140868,-0.00394155,-0.0106695,
0,0,1,0.0094378,0.0660097,0.962476,0.0140891,-0.00393578,-0.0106609,
0,0,1,0.00940079,0.0659999,0.962476,0.0140914,-0.0039302,-0.0106523,
0,0,1,0.00936387,0.0659903,0.962476,0.0140937,-0.00392477,-0.0106438,
0,0,1,0.00932335,0.06598,0.962476,0.0140962,-0.00391889,-0.0106345,
0,0,1,0.00929027,0.0659717,0.962476,0.0140984,-0.00391409,-0.0106269,
0,0,1,0.00925359,0.0659628,0.962476,0.0141011,-0.00390869,-0.0106184,
0,0,1,0.009217,0.065954,0.962476,0.014104,-0.00390318,-0.0106101,
0,0,1,0.00918049,0.0659454,0.962476,0.0141072,-0.00389753,-0.0106017,
0,0,1,0.00914405,0.065937,0.962476,0.0141108,-0.00389176,-0.0105934,
0,0,1,0.00910768,0.0659288,0.962476,0.0141146,-0.0038859,-0.010585,
0,0,1,0.00907139,0.0659208,0.962476,0.0141186,-0.00388,-0.0105767,
0,0,1,0.00903515,0.065913,0.962476,0.0141227,-0.00387412,-0.0105682,
0,0,1,0.00899897,0.0659054,0.962476,0.014127,-0.00386831,-0.0105596,
0,0,1,0.00896285,0.065898,0.962476,0.0141314,-0.0038626,-0.010551,
0,0,1,0.00892677,0.0658908,0.962476,0.0141359,-0.00385704,-0.0105421,
0,0,1,0.00889074,0.0658839,0.962476,0.0141407,-0.00385161,-0.0105331,
0,0,1,0.00885476,0.0658771,0.962476,0.0141457,-0.00384634,-0.010524,
0,0,1,0.00881881,0.0658705,0.962476,0.0141511,-0.00384119,-0.0105147,
0,0,1,0.0087829,0.0658641,0.962476,0.0141568,-0.00383616,-0.0105052,
0,0,1,0.00874703,0.065858,0.962476,0.0141628,-0.00383122,-0.0104955,
0,0,1,0.00871119,0.065852,0.962476,0.0141691,-0.00382634,-0.0104856,
0,0,1,0.00867539,0.0658462,0.962476,0.0141757,-0.00382148,-0.0104756,
0,0,1,0.00863962,0.0658407,0.962476,0.0141827,-0.00381665,-0.0104654,
0,0,1,0.00860388,0.0658353,0.962476,0.01419,-0.00381183,-0.0104551,
0,0,1,0.00856816,0.0658301,0.962476,0.0141977,-0.00380701,-0.0104446,
0,0,1,0.00853247,0.0658251,0.962476,0.0142057,-0.00380219,-0.0104341,
0,0,1,0.00849323,0.0658198,0.962476,0.0142147,-0.00379688,-0.0104224,
0,0,1,0.00846114,0.0658156,0.962476,0.0142222,-0.00379251,-0.0104129,
0,0,1,0.00842549,0.0658112,0.962476,0.0142304,-0.00378762,-0.0104023,
0,0,1,0.00838985,0.0658069,0.962476,0.0142384,-0.00378267,-0.0103918,
0,0,1,0.00835423,0.0658028,0.962476,0.014246,-0.00377766,-0.0103814,
0,0,1,0.00831861,0.0657988,0.962476,0.014253,-0.00377257,-0.010371,
0,0,1,0.00828299,0.065795,0.962476,0.0142596,-0.00376736,-0.0103608,
0,0,1,0.00824738,0.0657914,0.962476,0.0142655,-0.00376204,-0.0103508,
0,0,1,0.00821178,0.0657879,0.962476,0.0142709,-0.0037566,-0.0103409,
0,0,1,0.00817263,0.0657843,0.962476,0.0142763,-0.00375048,-0.0103303,
0,0,1,0.00814061,0.0657814,0.962476,0.0142803,-0.00374537,-0.0103218,
0,0,1,0.00810504,0.0657784,0.962476,0.0142846,-0.00373961,-0.0103126,
0,0,1,0.00806948,0.0657755,0.962476,0.0142887,-0.00373382,-0.0103037,
0,0,1,0.00803393,0.0657728,0.962476,0.0142927,-0.00372804,-0.010295,
0,0,1,0.00799841,0.0657702,0.962476,0.0142969,-0.00372239,-0.0102866,
0,0,1,0.00796291,0.0657677,0.962476,0.0143012,-0.00371696,-0.0102785,
0,0,1,0.00792743,0.0657654,0.962476,0.0143059,-0.00371189,-0.0102707,
0,0,1,0.00789198,0.0657633,0.962476,0.0143109,-0.00370727,-0.0102632,
0,0,1,0.00785655,0.0657612,0.962476,0.0143162,-0.00370311,-0.010256,
0,0,1,0.00782115,0.0657593,0.962476,0.0143218,-0.00369939,-0.010249,
0,0,1,0.00778579,0.0657576,0.962476,0.0143275,-0.00369601,-0.0102423,
0,0,1,0.00775046,0.065756,0.962477,0.0143333,-0.00369287,-0.0102359,
0,0,1,0.00771518,0.0657545,0.962477,0.0143391,-0.00368984,-0.0102297,
0,0,1,0.00767994,0.0657531,0.962477,0.0143449,-0.00368681,-0.0102237,
0,0,1,0.00764475,0.0657519,0.962477,0.0143505,-0.00368368,-0.0102179,
0,0,1,0.00760961,0.0657507,0.962477,0.014356,-0.00368039,-0.0102123,
0,0,1,0.00757453,0.0657497,0.962477,0.0143613,-0.00367687,-0.0102069,
0,0,1,0.00753951,0.0657489,0.962477,0.0143665,-0.00367312,-0.0102016,
0,0,1,0.00750456,0.0657481,0.962477,0.0143717,-0.00366916,-0.0101965,
0,0,1,0.00746967,0.0657475,0.962477,0.0143768,-0.00366507,-0.0101914,
0,0,1,0.00743486,0.065747,0.962477,0.014382,-0.00366098,-0.0101865,
0,0,1,0.00739665,0.0657466,0.962477,0.0143879,-0.00365669,-0.0101811,
0,0,1,0.00736546,0.0657463,0.962477,0.0143931,-0.00365352,-0.0101767,
0,0,1,0.00733088,0.0657461,0.962477,0.0143992,-0.00365046,-0.0101719,
0,0,1,0.00729639,0.0657461,0.962477,0.0144056,-0.00364795,-0.010167,
0,0,1,0.00726198,0.0657461,0.962477,0.0144123,-0.00364595,-0.0101621,
0,0,1,0.00722766,0.0657463,0.962477,0.0144191,-0.00364435,-0.0101572,
0,0,1,0.00719343,0.0657465,0.962477,0.0144259,-0.00364303,-0.0101521,
0,0,1,0.00715929,0.0657469,0.962477,0.0144325,-0.00364184,-0.0101469,
0,0,1,0.00712525,0.0657473,0.962477,0.0144387,-0.00364061,-0.0101416,
0,0,1,0.0070913,0.0657478,0.962477,0.0144445,-0.0036392,-0.0101362,
0,0,1,0.00705745,0.0657484,0.962477,0.0144498,-0.00363751,-0.0101306,
0,0,1,0.00702034,0.0657491,0.962477,0.0144549,-0.00363522,-0.0101243,
0,0,1,0.00699007,0.0657498,0.962477,0.0144587,-0.00363298,-0.0101191,
0,0,1,0.00695653,0.0657507,0.962477,0.0144624,-0.00363008,-0.010113,
0,0,1,0.00692309,0.0657516,0.962477,0.0144658,-0.00362679,-0.0101068,
0,0,1,0.00688976,0.0657525,0.962477,0.014469,-0.00362321,-0.0101005,
0,0,1,0.00685653,0.0657536,0.962477,0.014472,-0.00361945,-0.0100939,
0,0,1,0.0068234,0.0657547,0.962477,0.0144751,-0.00361564,-0.0100873,
0,0,1,0.00679037,0.0657559,0.962477,0.0144782,-0.00361188,-0.0100805,
0,0,1,0.00675415,0.0657573,0.962477,0.0144818,-0.00360789,-0.0100729,
0,0,1,0.0067246,0.0657585,0.962477,0.0144849,-0.00360474,-0.0100666,
0,0,1,0.00669185,0.0657599,0.962477,0.0144885,-0.00360134,-0.0100595,
0,0,1,0.0066592,0.0657613,0.962477,0.0144923,-0.003598,-0.0100524,
0,0,1,0.00662663,0.0657628,0.962477,0.0144964,-0.00359463,-0.0100452,
0,0,1,0.00659416,0.0657644,0.962477,0.0145005,-0.00359118,-0.0100379,
0,0,1,0.00656177,0.065766,0.962477,0.0145047,-0.00358757,-0.0100307,
0,0,1,0.00652947,0.0657677,0.962477,0.0145091,-0.00358379,-0.0100235,
0,0,1,0.00649726,0.0657695,0.962477,0.0145135,-0.00357981,-0.0100164,
0,0,1,0.00646514,0.0657712,0.962477,0.0145179,-0.00357566,-0.0100092,
0,0,1,0.00643309,0.0657731,0.962477,0.0145224,-0.00357136,-0.0100022,
0,0,1,0.00640114,0.065775,0.962477,0.0145269,-0.00356695,-0.00999526,
0,0,1,0.00636926,0.0657769,0.962477,0.0145315,-0.00356247,-0.00998842,
0,0,1,0.00633747,0.0657788,0.962477,0.0145361,-0.00355794,-0.00998171,
0,0,1,0.00630575,0.0657808,0.962477,0.0145408,-0.00355338,-0.00997513,
0,0,1,0.0062741,0.0657829,0.962477,0.0145455,-0.00354876,-0.00996871,
0,0,1,0.00624253,0.0657849,0.962477,0.01455,-0.00354404,-0.00996243,
0,0,1,0.00621103,0.065787,0.962477,0.0145543,-0.00353916,-0.00995632,
0,0,1,0.00617961,0.0657891,0.962477,0.0145583,-0.00353404,-0.00995035,
0,0,1,0.00614825,0.0657913,0.962477,0.014562,-0.00352865,-0.00994454,
0,0,1,0.00611383,0.0657937,0.962477,0.0145657,-0.00352243,-0.0099383,
0,0,1,0.00608574,0.0657956,0.962477,0.0145684,-0.00351715,-0.0099333,
0,0,1,0.00605459,0.0657978,0.962477,0.0145712,-0.00351114,-0.00992786,
0,0,1,0.0060235,0.0658,0.962477,0.0145738,-0.00350504,-0.00992251,
0,0,1,0.00599249,0.0658023,0.962477,0.0145761,-0.00349894,-0.00991725,
0,0,1,0.00596154,0.0658045,0.962477,0.0145782,-0.00349289,-0.00991206,
0,0,1,0.00593065,0.0658067,0.962477,0.0145801,-0.00348697,-0.00990693,
0,0,1,0.00589675,0.0658092,0.962477,0.0145821,-0.00348064,-0.00990135,
0,0,1,0.00586907,0.0658113,0.962477,0.0145835,-0.00347565,-0.00989682,
0,0,1,0.00583838,0.0658135,0.962477,0.014585,-0.00347031,-0.00989181,
0,0,1,0.00581081,0.0658156,0.962477,0.0145862,-0.00346571,-0.00988734,
0,0,1,0.00577717,0.0658181,0.962477,0.0145876,-0.00346032,-0.00988188,
0,0,1,0.00574665,0.0658204,0.962477,0.0145887,-0.00345563,-0.00987694,
0,0,1,0.00571617,0.0658227,0.962477,0.0145897,-0.00345109,-0.00987199,
0,0,1,0.00568574,0.065825,0.962477,0.0145905,-0.00344661,-0.00986702,
0,0,1,0.00565534,0.0658273,0.962477,0.0145914,-0.00344211,-0.009862,
0,0,1,0.00562497,0.0658297,0.962477,0.0145922,-0.00343748,-0.0098569,
0,0,1,0.00559464,0.065832,0.962477,0.0145931,-0.00343267,-0.00985171,
0,0,1,0.00556433,0.0658344,0.962477,0.0145941,-0.00342766,-0.00984641,
0,0,1,0.00553404,0.0658367,0.962477,0.0145953,-0.00342245,-0.00984096,
0,0,1,0.00550378,0.0658391,0.962477,0.0145969,-0.00341708,-0.00983535,
0,0,1,0.00547354,0.0658415,0.962477,0.0145987,-0.0034116,-0.00982957,
0,0,1,0.00544332,0.0658439,0.962477,0.0146009,-0.00340608,-0.00982361,
0,0,1,0.00541312,0.0658463,0.962477,0.0146033,-0.0034006,-0.00981745,
0,0,1,0.00538294,0.0658487,0.962477,0.014606,-0.00339521,-0.00981109,
0,0,1,0.00535277,0.0658511,0.962477,0.0146088,-0.00338995,-0.00980454,
0,0,1,0.00532261,0.0658535,0.962477,0.0146117,-0.00338486,-0.00979778,
0,0,1,0.00529247,0.0658559,0.962477,0.0146147,-0.00337996,-0.00979083,
0,0,1,0.00526235,0.0658583,0.962477,0.0146177,-0.00337526,-0.0097837,
0,0,1,0.00523223,0.0658608,0.962477,0.014621,-0.00337075,-0.00977641,
0,0,1,0.00520212,0.0658631,0.962477,0.0146243,-0.00336643,-0.009769,
0,0,1,0.00517201,0.0658655,0.962477,0.0146277,-0.00336225,-0.00976148,
0,0,1,0.0051419,0.0658679,0.962477,0.0146312,-0.00335818,-0.0097539,
0,0,1,0.00511179,0.0658703,0.962477,0.0146345,-0.00335415,-0.00974629,
0,0,1,0.00508167,0.0658726,0.962477,0.0146377,-0.00335012,-0.00973868,
0,0,1,0.00505155,0.0658749,0.962477,0.0146405,-0.00334602,-0.00973109,
0,0,1,0.00502142,0.0658772,0.962477,0.0146429,-0.00334182,-0.00972356,
0,0,1,0.00499129,0.0658794,0.962477,0.0146447,-0.00333748,-0.00971611,
0,0,1,0.00496417,0.0658814,0.962477,0.014646,-0.00333344,-0.0097095,
0,0,1,0.00493101,0.0658837,0.962477,0.0146469,-0.00332831,-0.00970157,
0,0,1,0.00490087,0.0658859,0.962477,0.0146471,-0.00332348,-0.00969453,
0,0,1,0.00487073,0.0658879,0.962477,0.0146469,-0.0033185,-0.00968767,
0,0,1,0.00484059,0.06589,0.962477,0.0146464,-0.00331344,-0.00968101,
0,0,1,0.00481045,0.0658919,0.962477,0.0146454,-0.00330836,-0.00967458,
0,0,1,0.00478032,0.0658939,0.962477,0.0146442,-0.00330338,-0.0096684,
0,0,1,0.00475019,0.0658957,0.962477,0.0146428,-0.00329863,-0.00966248,
0,0,1,0.00472006,0.0658976,0.962477,0.0146411,-0.00329423,-0.00965682,
0,0,1,0.00468995,0.0658993,0.962477,0.0146394,-0.00329026,-0.00965142,
0,0,1,0.00465984,0.0659011,0.962477,0.0146375,-0.00328671,-0.00964628,
0,0,1,0.00462975,0.0659027,0.962477,0.0146356,-0.00328355,-0.00964139,
0,0,1,0.00459967,0.0659044,0.962477,0.0146337,-0.0032807,-0.00963675,
0,0,1,0.0045696,0.065906,0.962477,0.014632,-0.00327808,-0.00963233,
0,0,1,0.00453956,0.0659075,0.962477,0.0146305,-0.00327558,-0.00962812,
0,0,1,0.00450954,0.065909,0.962477,0.0146293,-0.0032731,-0.0096241,
0,0,1,0.00447954,0.0659104,0.962477,0.0146283,-0.00327055,-0.00962027,
0,0,1,0.00444958,0.0659118,0.962477,0.0146274,-0.00326783,-0.00961659,
0,0,1,0.00441966,0.0659132,0.962477,0.0146267,-0.0032649,-0.00961306,
0,0,1,0.00438977,0.0659145,0.962477,0.0146261,-0.00326172,-0.00960965,
0,0,1,0.00435993,0.0659158,0.962477,0.0146254,-0.00325829,-0.00960635,
0,0,1,0.00433014,0.065917,0.962477,0.0146246,-0.00325465,-0.00960313,
0,0,1,0.00429744,0.0659183,0.962477,0.0146237,-0.00325053,-0.00959965,
0,0,1,0.00427072,0.0659194,0.962477,0.0146229,-0.00324721,-0.00959684,
0,0,1,0.0042411,0.0659205,0.962477,0.014622,-0.00324377,-0.00959374,
0,0,1,0.00421153,0.0659215,0.962477,0.0146211,-0.00324078,-0.00959065,
0,0,1,0.00418202,0.0659226,0.962477,0.0146201,-0.00323835,-0.00958755,
0,0,1,0.00415257,0.0659236,0.962477,0.0146192,-0.00323651,-0.00958443,
0,0,1,0.00412318,0.0659245,0.962477,0.0146183,-0.00323516,-0.00958129,
0,0,1,0.00409385,0.0659254,0.962477,0.0146175,-0.00323418,-0.00957811,
2.3,0,1,0.00406165,0.0659264,0.962477,0.0146167,-0.00323331,-0.00957456,
2.3,0,1,0.00403537,0.0659272,0.962477,0.0146161,-0.00323261,-0.00957158,
2.3,0,1,0.0040069,0.065928,0.962482,0.0146147,-0.00334118,-0.00956915,
2.3,0,1,0.00398578,0.0659288,0.962533,0.0146074,-0.00456944,-0.00957688,
2.3,0,1,0.00398352,0.0659298,0.962687,0.0145907,-0.00830711,-0.00960787,
2.3,0,1,0.00400859,0.0659308,0.962896,0.0145701,-0.0136182,-0.00965453,
2.3,0,1,0.00407753,0.0659319,0.963198,0.0145392,-0.0219875,-0.00973005,
2.3,0,1,0.00420441,0.0659331,0.963555,0.0144985,-0.0327461,-0.00982931,
2.3,0,1,0.0044062,0.0659341,0.963948,0.0144458,-0.045474,-0.00994937,
2.3,0,1,0.00470121,0.0659347,0.96436,0.0143783,-0.0596126,-0.0100861,
2.3,0,1,0.00510839,0.0659347,0.964772,0.0142936,-0.0745323,-0.0102346,
2.3,0,1,0.00570841,0.0659337,0.965203,0.014179,-0.0910599,-0.0104058,
2.3,0,1,0.00633431,0.065932,0.965522,0.0140692,-0.104143,-0.0105478,
2.3,0,1,0.00718864,0.065929,0.965826,0.0139334,-0.117756,-0.0107043,
2.3,0,1,0.00822612,0.0659246,0.966061,0.0137881,-0.130034,-0.0108573,
2.3,0,1,0.00946218,0.0659188,0.966215,0.0136403,-0.140733,-0.0110054,
2.3,0,1,0.0109112,0.0659114,0.966281,0.013497,-0.149735,-0.0111487,
2.3,0,1,0.0125871,0.0659025,0.966255,0.013365,-0.157035,-0.0112882,
2.3,0,1,0.0145043,0.0658918,0.966141,0.0132488,-0.162728,-0.0114266,
2.3,0,1,0.0166756,0.0658796,0.965955,0.0131507,-0.166992,-0.0115655,
2.3,0,1,0.0191135,0.065866,0.965719,0.0130715,-0.17006,-0.0117056,
2.3,0,1,0.02183,0.0658513,0.965451,0.0130099,-0.172174,-0.0118483,
2.3,0,1,0.0248348,0.0658353,0.965169,0.0129648,-0.173565,-0.0119928,
2.3,0,1,0.0277898,0.0658192,0.964917,0.0129394,-0.174374,-0.012117,
2.3,0,1,0.0317248,0.0657967,0.964626,0.0129273,-0.174984,-0.0122578,
2.3,0,1,0.0356089,0.0657732,0.964384,0.0129333,-0.175306,-0.0123732,
2.3,0,1,0.0397823,0.0657464,0.964168,0.0129535,-0.175482,-0.0124736,
2.3,0,1,0.0442409,0.0657162,0.963976,0.0129836,-0.175546,-0.0125605,
2.3,0,1,0.0489807,0.0656825,0.963805,0.0130191,-0.175501,-0.0126359,
2.3,0,1,0.0539974,0.0656453,0.963652,0.013055,-0.175334,-0.0127013,
2.3,0,1,0.0592864,0.0656047,0.963514,0.0130855,-0.175011,-0.0127584,
2.3,0,1,0.0648428,0.0655606,0.963387,0.0131048,-0.174493,-0.0128085,
2.3,0,1,0.0706619,0.0655131,0.963268,0.0131088,-0.173737,-0.0128524,
2.3,0,1,0.0767387,0.0654621,0.963153,0.0130953,-0.172704,-0.0128901,
2.3,0,1,0.0837143,0.0654019,0.963031,0.0130598,-0.171211,-0.0129253,
2.3,0,1,0.0896439,0.0653495,0.962931,0.0130156,-0.169692,-0.0129497,
2.3,0,1,0.0964617,0.0652879,0.96282,0.0129526,-0.167682,-0.0129717,
2.3,0,1,0.103516,0.0652229,0.962709,0.0128786,-0.165336,-0.0129874,
2.3,0,1,0.111541,0.0651473,0.962588,0.0127899,-0.162391,-0.0129976,
2.3,0,1,0.118309,0.0650823,0.962491,0.0127156,-0.159724,-0.0130007,
2.3,0,1,0.126037,0.065007,0.962388,0.0126347,-0.156524,-0.0129984,
2.3,0,1,0.133979,0.0649282,0.962293,0.0125582,-0.153117,-0.0129896,
2.3,0,1,0.142128,0.0648462,0.962207,0.0124881,-0.149548,-0.0129745,
2.3,0,1,0.150479,0.0647609,0.962132,0.0124251,-0.145857,-0.0129529,
2.3,0,1,0.159024,0.0646723,0.962068,0.0123689,-0.142081,-0.0129252,
2.3,0,1,0.167757,0.0645807,0.962016,0.0123182,-0.138249,-0.0128913,
2.3,0,1,0.176672,0.0644859,0.961974,0.0122711,-0.134386,-0.0128516,
2.3,0,1,0.185761,0.0643882,0.96194,0.0122254,-0.13051,-0.0128063,
2.3,0,1,0.195019,0.0642875,0.961914,0.0121791,-0.126635,-0.0127559,
2.3,0,1,0.204438,0.064184,0.961895,0.0121302,-0.12277,-0.0127007,
2.3,0,1,0.214013,0.0640777,0.961879,0.0120767,-0.118921,-0.0126411,
2.3,0,1,0.223736,0.0639686,0.961867,0.012017,-0.115093,-0.0125773,
2.3,0,1,0.233603,0.0638569,0.961858,0.0119498,-0.111287,-0.0125097,
2.3,0,1,0.243606,0.0637427,0.96185,0.0118742,-0.107504,-0.0124384,
2.3,0,1,0.253741,0.0636259,0.961843,0.0117899,-0.103744,-0.0123638,
2.3,0,1,0.264,0.0635067,0.961837,0.0116971,-0.100007,-0.012286,
2.3,0,1,0.27438,0.0633852,0.961832,0.0115963,-0.0962935,-0.0122052,
2.3,0,1,0.284874,0.0632614,0.961827,0.0114886,-0.0926045,-0.0121216,
2.3,0,1,0.295477,0.0631354,0.961822,0.0113756,-0.0889428,-0.0120354,
2.3,0,1,0.306183,0.0630075,0.961819,0.0112591,-0.0853121,-0.0119468,
2.3,0,1,0.316989,0.0628776,0.961817,0.011141,-0.0817172,-0.011856,
2.3,0,1,0.327887,0.0627458,0.961817,0.0110227,-0.0781636,-0.011763,
2.3,0,1,0.338875,0.0626123,0.961819,0.0109056,-0.0746573,-0.0116682,
2.3,0,1,0.349946,0.0624772,0.961823,0.0107904,-0.0712043,-0.0115717,
2.3,0,1,0.361097,0.0623406,0.961829,0.0106776,-0.0678098,-0.0114736,
2.3,0,1,0.372322,0.0622026,0.961837,0.0105672,-0.0644786,-0.0113741,
2.3,0,1,0.383617,0.0620633,0.961848,0.0104589,-0.0612151,-0.0112734,
2.3,0,1,0.394978,0.0619229,0.96186,0.0103522,-0.0580226,-0.0111716,
2.3,0,1,0.4064,0.0617813,0.961874,0.0102467,-0.054904,-0.0110689,
2.3,0,1,0.41788,0.0616388,0.961889,0.0101417,-0.0518614,-0.0109657,
2.3,0,1,0.429413,0.0614956,0.961904,0.0100368,-0.0488963,-0.0108627,
2.3,0,1,0.440996,0.0613514,0.96192,0.00993167,-0.0460101,-0.0107597,
2.3,0,1,0.452624,0.0612065,0.961937,0.00982606,-0.0432031,-0.0106564,
2.3,0,1,0.464295,0.0610611,0.961953,0.00971976,-0.0404756,-0.0105528,
2.3,0,1,0.476005,0.0609153,0.961969,0.00961272,-0.0378274,-0.0104493,
2.3,0,1,0.48775,0.060769,0.961984,0.00950505,-0.035258,-0.0103458,
2.3,0,1,0.499527,0.0606226,0.961999,0.00939701,-0.0327669,-0.0102424,
2.3,0,1,0.511334,0.060476,0.962014,0.00928905,-0.030353,-0.0101394,
2.3,0,1,0.523167,0.0603293,0.962028,0.00918177,-0.0280154,-0.0100367,
2.3,0,1,0.535023,0.0601827,0.962042,0.00907582,-0.0257527,-0.00993451,
2.3,0,1,0.546899,0.0600363,0.962055,0.00897186,-0.0235638,-0.00983279,
2.3,0,1,0.558793,0.0598902,0.962067,0.00887047,-0.0214474,-0.00973169,
2.3,0,1,0.570703,0.0597444,0.96208,0.0087721,-0.0194022,-0.00963132,
2.3,0,1,0.582626,0.0595992,0.962092,0.00867709,-0.0174271,-0.00953174,
2.3,0,1,0.594559,0.0594546,0.962103,0.00858564,-0.0155211,-0.00943299,
2.3,0,1,0.6065,0.0593106,0.962115,0.00849786,-0.013683,-0.00933512,
2.3,0,1,0.619642,0.0591532,0.962127,0.00840553,-0.0117385,-0.00922855,
2.3,0,1,0.630399,0.0590252,0.962137,0.00833324,-0.0102069,-0.00914223,
2.3,0,1,0.642352,0.0588839,0.962148,0.00825628,-0.00856675,-0.00904727,
2.3,0,1,0.654306,0.0587437,0.962159,0.00818282,-0.00699045,-0.00895334,
2.3,0,1,0.666258,0.0586047,0.96217,0.00811279,-0.00547676,-0.00886046,
2.3,0,1,0.678206,0.0584669,0.96218,0.00804621,-0.00402442,-0.00876867,
2.3,0,1,0.690149,0.0583305,0.96219,0.00798306,-0.00263214,-0.00867797,
2.3,0,1,0.702086,0.0581956,0.9622,0.00792338,-0.0012986,-0.0085884,
2.3,0,1,0.714014,0.0580622,0.962209,0.0078672,-2.23E-05,-0.00849988,
2.3,0,1,0.725933,0.0579304,0.962219,0.00781458,0.00119822,-0.00841251,
2.3,0,1,0.737841,0.0578002,0.962227,0.00776559,0.00236471,-0.00832632,
2.3,0,1,0.749736,0.0576719,0.962236,0.0077203,0.00347889,-0.00824134,
2.3,0,1,0.761618,0.0575454,0.962244,0.00767876,0.00454263,-0.0081576,
2.3,0,1,0.773485,0.0574209,0.962252,0.00764105,0.00555787,-0.00807511,
2.3,0,1,0.785336,0.0572983,0.96226,0.00760722,0.0065265,-0.00799389,
2.3,0,1,0.798353,0.0571659,0.962267,0.00757453,0.00754037,-0.00790605,
2.3,0,1,0.808987,0.0570595,0.962274,0.00755135,0.00833131,-0.00783536,
2.3,0,1,0.820785,0.0569434,0.96228,0.00752938,0.00917102,-0.00775807,
2.3,0,1,0.832562,0.0568296,0.962286,0.00751142,0.00997126,-0.00768214,
2.3,0,1,0.845494,0.0567071,0.962292,0.00749631,0.0108079,-0.00760017,
2.3,0,1,0.856054,0.056609,0.962297,0.00748761,0.0114597,-0.00753434,
2.3,0,1,0.867767,0.0565024,0.962303,0.00748187,0.012151,-0.00746249,
2.3,0,1,0.879457,0.0563983,0.962307,0.00748031,0.0128088,-0.00739202,
2.3,0,1,0.891123,0.0562968,0.962312,0.00748292,0.0134347,-0.0073229,
2.3,0,1,0.902765,0.0561979,0.962316,0.00748966,0.0140298,-0.00725515,
2.3,0,1,0.914381,0.0561016,0.96232,0.00750044,0.0145955,-0.00718876,
2.3,0,1,0.927129,0.0559989,0.962325,0.00751681,0.0151852,-0.0071173,
2.3,0,1,0.937536,0.0559173,0.962328,0.0075336,0.0156434,-0.00706007,
2.3,0,1,0.949073,0.0558294,0.962331,0.0075557,0.0161282,-0.00699778,
2.3,0,1,0.960583,0.0557443,0.962334,0.00758133,0.0165886,-0.0069369,
2.3,0,1,0.973211,0.055654,0.962337,0.00761349,0.0170686,-0.00687156,
2.3,0,1,0.983518,0.0555827,0.96234,0.00764285,0.0174419,-0.00681938,
2.3,0,1,0.994942,0.0555063,0.962343,0.00767867,0.0178373,-0.00676278,
2.3,0,1,1.00634,0.055433,0.962345,0.00771785,0.0182139,-0.00670765,
2.3,0,1,1.01884,0.0553557,0.962348,0.00776487,0.0186077,-0.00664871,
2.3,0,1,1.02904,0.0552952,0.96235,0.00780642,0.0189152,-0.00660184,
2.3,0,1,1.04034,0.0552309,0.962352,0.00785586,0.0192423,-0.00655118,
2.3,0,1,1.05161,0.0551697,0.962354,0.00790874,0.0195553,-0.00650205,
2.3,0,1,1.06286,0.0551116,0.962355,0.007965,0.0198553,-0.00645443,
2.3,0,1,1.07407,0.0550566,0.962357,0.00802457,0.0201433,-0.00640835,
