xd,yd,zd,x,y,z
0,0,0,-0.00153011,-0.000552556,0.191289
0,0,0,-0.00153257,-0.00055113,0.19129
0,0,0,-0.00153298,-0.000552796,0.191291
0,0,0,-0.00153521,-0.000553312,0.191291
0,0,0,-0.00153785,-0.000554669,0.191289
0,0,0,-0.00153921,-0.000554453,0.191291
0,0,0,-0.00154072,-0.000554909,0.191291
0,0,0,-0.00154295,-0.000555425,0.191291
0,0,0,-0.0015456,-0.000556782,0.191289
0,0,0,-0.00154806,-0.000555356,0.19129
0,0,0,-0.00154847,-0.000557023,0.191291
0,0,0,-0.0015507,-0.000557538,0.191291
0,0,0,-0.00155335,-0.000558896,0.191289
0,0,0,-0.00155581,-0.00055747,0.19129
0,0,0,-0.00155622,-0.000559136,0.191291
0,0,0,-0.00155845,-0.000559652,0.191291
0,0,0,-0.0015611,-0.000561009,0.191289
0,0,0,-0.00156356,-0.000559584,0.19129
0,0,0,-0.00156397,-0.00056125,0.191291
0,0,0,-0.0015662,-0.000561765,0.191291
0,0,0,-0.00156884,-0.000563123,0.191289
0,0,0,-0.00157131,-0.000561698,0.19129
0,0,0,-0.00157172,-0.000563364,0.191291
0,0,0,-0.00157395,-0.00056388,0.191291
0,0,0,-0.00157659,-0.000565237,0.191289
0,0,0,-0.00157906,-0.000563812,0.19129
0,0,0,-0.00157947,-0.000565478,0.191291
0,0,0,-0.0015817,-0.000565994,0.191291
0,0,0,-0.00158404,-0.000565686,0.19129
0,0,0,-0.00158681,-0.000565926,0.19129
0,0,0,-0.00158722,-0.000567593,0.191291
0,0,0,-0.00158945,-0.000568109,0.191291
0,0,0,-0.0015921,-0.000569467,0.191289
0,0,0,-0.00159456,-0.000568041,0.19129
0,0,0,-0.00159497,-0.000569708,0.191291
0,0,0,-0.0015972,-0.000570223,0.191291
0,0,0,-0.00159985,-0.000571582,0.191289
0,0,0,-0.00160231,-0.000570156,0.19129
0,0,0,-0.00160272,-0.000571823,0.191291
0,0,0,-0.00160495,-0.000572339,0.191291
0,0,0,-0.0016076,-0.000573697,0.191289
0,0,0,-0.00161007,-0.000572272,0.19129
0,0,0,-0.00161048,-0.000573938,0.191291
0,0,0,-0.00161271,-0.000574454,0.191291
0,0,0,-0.00161536,-0.000575812,0.191289
0,0,0,-0.00161782,-0.000574387,0.19129
0,0,0,-0.00161823,-0.000576054,0.191291
0,0,0,-0.00162046,-0.00057657,0.191291
0,0,0,-0.00162311,-0.000577928,0.191289
0,0,0,-0.00162558,-0.000576503,0.19129
0,0,0,-0.00162599,-0.00057817,0.191291
0,0,0,-0.00162822,-0.000578686,0.191291
0,0,0,-0.00163087,-0.000580044,0.191289
0,0,0,-0.00163333,-0.000578619,0.19129
0,0,0,-0.00163374,-0.000580286,0.191291
0,0,0,-0.00163598,-0.000580802,0.191291
0,0,0,-0.00163862,-0.00058216,0.191289
0,0,0,-0.00164109,-0.000580736,0.19129
0,0,0,-0.0016415,-0.000582402,0.191291
0,0,0,-0.00164373,-0.000582918,0.191291
0,0,0,-0.00164638,-0.000584277,0.191289
0,0,0,-0.00164885,-0.000582852,0.19129
0,0,0,-0.00164926,-0.000584519,0.191291
0,0,0,-0.00165218,-0.000584718,0.191291
0,0,0,-0.00165414,-0.000586394,0.191289
0,0,0,-0.00165661,-0.000584969,0.19129
0,0,0,-0.00165702,-0.000586636,0.191291
0,0,0,-0.00165925,-0.000587152,0.191291
0,0,0,-0.0016619,-0.000588511,0.191289
0,0,0,-0.00166436,-0.000587086,0.19129
0,0,0,-0.00166478,-0.000588753,0.191291
0,0,0,-0.00166701,-0.000589269,0.191291
0,0,0,-0.00166966,-0.000590628,0.191289
0,0,0,-0.00167212,-0.000589204,0.19129
0,0,0,-0.00167254,-0.000590871,0.191291
0,0,0,-0.00167477,-0.000591387,0.191291
0,0,0,-0.00167742,-0.000592746,0.191289
0,0,0,-0.00167989,-0.000591322,0.19129
0,0,0,-0.0016803,-0.000592988,0.191291
0,0,0,-0.00168253,-0.000593504,0.191291
0,0,0,-0.00168518,-0.000594863,0.191289
0,0,0,-0.00168765,-0.00059344,0.19129
0,0,0,-0.00168806,-0.000595106,0.191291
0,0,0,-0.00169029,-0.000595622,0.191291
0,0,0,-0.00169294,-0.000596981,0.191289
0,0,0,-0.00169541,-0.000595558,0.19129
0,0,0,-0.00169582,-0.000597225,0.191291
0,0,0,-0.00169806,-0.000597741,0.191291
0,0,0,-0.00170071,-0.0005991,0.191289
0,0,0,-0.00170317,-0.000597676,0.19129
0,0,0,-0.00170359,-0.000599343,0.191291
0,0,0,-0.00170582,-0.000599859,0.191291
0,0,0,-0.00170847,-0.000601218,0.191289
0,0,0,-0.00171094,-0.000599795,0.19129
0,0,0,-0.00171135,-0.000601462,0.191291
0,0,0,-0.00171358,-0.000601978,0.191291
0,0,0,-0.00171623,-0.000603337,0.191289
0,0,0,-0.0017176,-0.000603123,0.191291
0,0,0,-0.00171912,-0.000603581,0.191291
0,0,0,-0.00172135,-0.000604097,0.191291
0,0,0,-0.001724,-0.000605456,0.191289
0,0,0,-0.00172647,-0.000604033,0.19129
0,0,0,-0.00172688,-0.0006057,0.191291
0,0,0,-0.00172912,-0.000606216,0.191291
0,0,0,-0.00173177,-0.000607576,0.191289
0,0,0,-0.00173423,-0.000606153,0.19129
0,0,0,-0.00173465,-0.00060782,0.191291
0,0,0,-0.00173688,-0.000608336,0.191291
0,0,0,-0.00173953,-0.000609696,0.191289
0,0,0,-0.001742,-0.000608273,0.19129
0,0,0,-0.00174242,-0.000609939,0.191291
0,0,0,-0.00174465,-0.000610456,0.191291
0,0,0,-0.0017473,-0.000611815,0.191289
0,0,0,-0.00174977,-0.000610393,0.19129
0,0,0,-0.00175019,-0.000612059,0.191291
0,0,0,-0.00175242,-0.000612576,0.191291
0,0,0,-0.00175507,-0.000613936,0.191289
0,0,0,-0.00175754,-0.000612513,0.19129
0,0,0,-0.00175795,-0.00061418,0.191291
0,0,0,-0.00176019,-0.000614696,0.191291
0,0,0,-0.00176284,-0.000616056,0.191289
0,0,0,-0.00176421,-0.000615843,0.191291
0,0,0,-0.00176572,-0.0006163,0.191291
0,0,0,-0.00176796,-0.000616817,0.191291
0,0,0,-0.00177061,-0.000618177,0.191289
0,0,0,-0.00177308,-0.000616754,0.19129
0,0,0,-0.0017735,-0.000618421,0.191291
0,0,0,-0.00177573,-0.000618938,0.191291
0,0,0,-0.00177838,-0.000620298,0.191289
0,0,0,-0.00178085,-0.000618875,0.19129
0,0,0,-0.00178127,-0.000620542,0.191291
0,0,0,-0.0017835,-0.000621059,0.191291
0,0,0,-0.00178615,-0.000622419,0.191289
0,0,0,-0.00178862,-0.000620997,0.19129
0,0,0,-0.00178904,-0.000622664,0.191291
0,0,0,-0.00179127,-0.00062318,0.191291
0,0,0,-0.00179393,-0.00062454,0.191289
0,0,0,-0.0017964,-0.000623118,0.19129
0,0,0,-0.00179681,-0.000624785,0.191291
0,0,0,-0.00179905,-0.000625302,0.191291
0,0,0,-0.0018017,-0.000626662,0.191289
0,0,0,-0.00180417,-0.00062524,0.19129
0,0,0,-0.00180459,-0.000626907,0.191291
0,0,0,-0.00180682,-0.000627424,0.191291
0,0,0,-0.00180947,-0.000628784,0.191289
0,0,0,-0.00181194,-0.000627362,0.19129
0,0,0,-0.00181236,-0.000629029,0.191291
0,0,0,-0.0018146,-0.000629546,0.191291
0,0,0,-0.00181694,-0.000629241,0.19129
0,0,0,-0.00181972,-0.000629485,0.19129
0,0,0,-0.00182014,-0.000631152,0.191291
0,0,0,-0.00182237,-0.000631669,0.191291
0,0,0,-0.00182502,-0.000633029,0.191289
0,0,0,-0.0018275,-0.000631607,0.19129
0,0,0,-0.00182791,-0.000633274,0.191291
0,0,0,-0.00183015,-0.000633791,0.191291
0,0,0,-0.0018328,-0.000635152,0.191289
0,0,0,-0.00183527,-0.00063373,0.19129
0,0,0,-0.00183569,-0.000635397,0.191291
0,0,0,-0.00183793,-0.000635914,0.191291
0,0,0,-0.00184058,-0.000637275,0.191289
0,0,0,-0.00184305,-0.000635853,0.19129
0,0,0,-0.00184347,-0.00063752,0.191291
0,0,0,-0.00184571,-0.000638038,0.191291
0,0,0,-0.00184836,-0.000639398,0.191289
0,0,0,-0.00185083,-0.000637977,0.19129
0,0,0,-0.00185125,-0.000639644,0.191291
0,0,0,-0.00185349,-0.000640161,0.191291
0,0,0,-0.00185614,-0.000641522,0.191289
0,0,0,-0.00185861,-0.0006401,0.19129
0,0,0,-0.00185903,-0.000641768,0.191291
0,0,0,-0.00186127,-0.000642285,0.191291
0,0,0,-0.00186392,-0.000643645,0.191289
0,0,0,-0.00186639,-0.000642224,0.19129
0,0,0,-0.00186681,-0.000643892,0.191291
0,0,0,-0.00186905,-0.000644409,0.191291
0,0,0,-0.0018717,-0.000645769,0.191289
0,0,0,-0.00187307,-0.000645558,0.191291
0,0,0,-0.00187459,-0.000646016,0.191291
0,0,0,-0.00187683,-0.000646533,0.191291
0,0,0,-0.00187948,-0.000647894,0.191289
0,0,0,-0.00188195,-0.000646473,0.19129
0,0,0,-0.00188237,-0.00064814,0.191291
0,0,0,-0.00188461,-0.000648657,0.191291
0,0,0,-0.00188726,-0.000650018,0.191289
0,0,0,-0.00188974,-0.000648598,0.19129
0,0,0,-0.00189016,-0.000650265,0.191291
0,0,0,-0.00189239,-0.000650782,0.191291
0,0,0,-0.00189504,-0.000652143,0.191289
0,0,0,-0.00189752,-0.000650723,0.19129
0,0,0,-0.00189794,-0.00065239,0.191291
0,0,0,-0.00190018,-0.000652907,0.191291
0,0,0,-0.00190283,-0.000654268,0.191289
0,0,0,-0.0019053,-0.000652848,0.19129
0,0,0,-0.00190572,-0.000654515,0.191291
0,0,0,-0.00190796,-0.000655033,0.191291
0,0,0,-0.00191061,-0.000656394,0.191289
0,0,0,-0.00191309,-0.000654973,0.19129
0,0,0,-0.00191351,-0.000656641,0.191291
0,0,0,-0.00191575,-0.000657158,0.191291
0,0,0,-0.00191809,-0.000656854,0.19129
0,0,0,-0.00192087,-0.000657099,0.19129
0,0,0,-0.0019213,-0.000658766,0.191291
0,0,0,-0.00192353,-0.000659284,0.191291
0,0,0,-0.00192588,-0.00065898,0.19129
0,0,0,-0.00192866,-0.000659225,0.19129
0,0,0,-0.00192908,-0.000660892,0.191291
0,0,0,-0.00193132,-0.00066141,0.191291
0,0,0,-0.00193397,-0.000662771,0.191289
0,0,0,-0.00193645,-0.000661351,0.19129
0,0,0,-0.00193687,-0.000663019,0.191291
0,0,0,-0.00193911,-0.000663536,0.191291
0,0,0,-0.00194176,-0.000664898,0.191289
0,0,0,-0.00194424,-0.000663478,0.19129
0,0,0,-0.00194466,-0.000665145,0.191291
0,0,0,-0.0019469,-0.000665663,0.191291
0,0,0,-0.00194925,-0.000665359,0.19129
0,0,0,-0.00195203,-0.000665604,0.19129
0,0,0,-0.00195245,-0.000667272,0.191291
0,0,0,-0.00195469,-0.00066779,0.191291
0,0,0,-0.00195734,-0.000669151,0.191289
0,0,0,-0.00195982,-0.000667731,0.19129
0,0,0,-0.00196024,-0.000669399,0.191291
0,0,0,-0.00196248,-0.000669917,0.191291
0,0,0,-0.00196483,-0.000669613,0.19129
0,0,0,-0.00196761,-0.000669859,0.19129
0,0,0,-0.00196803,-0.000671526,0.191291
0,0,0,-0.00197027,-0.000672044,0.191291
0,0,0,-0.00197292,-0.000673406,0.191289
0,0,0,-0.0019754,-0.000671986,0.19129
0,0,0,-0.00197582,-0.000673654,0.191291
0,0,0,-0.00197806,-0.000674172,0.191291
0,0,0,-0.00198071,-0.000675533,0.191289
0,0,0,-0.00198319,-0.000674114,0.19129
0,0,0,-0.00198361,-0.000675782,0.191291
0,0,0,-0.00198654,-0.000675983,0.191291
0,0,0,-0.00198851,-0.000677661,0.191289
0,0,0,-0.00199098,-0.000676242,0.19129
0,0,0,-0.00199141,-0.00067791,0.191291
0,0,0,-0.00199365,-0.000678428,0.191291
0,0,0,-0.0019963,-0.00067979,0.191289
0,0,0,-0.00199878,-0.00067837,0.19129
0,0,0,-0.0019992,-0.000680038,0.191291
0,0,0,-0.00200144,-0.000680556,0.191291
0,0,0,-0.0020041,-0.000681918,0.191289
0,0,0,-0.00200657,-0.000680499,0.19129
0,0,0,-0.002007,-0.000682167,0.191291
0,0,0,-0.00200924,-0.000682685,0.191291
0,0,0,-0.00201189,-0.000684047,0.191289
0,0,0,-0.00201437,-0.000682628,0.19129
0,0,0,-0.00201479,-0.000684295,0.191291
0,0,0,-0.00201703,-0.000684813,0.191291
0,0,0,-0.00201969,-0.000686176,0.191289
0,0,0,-0.00202217,-0.000684757,0.19129
0,0,0,-0.00202259,-0.000686424,0.191291
0,0,0,-0.00202483,-0.000686943,0.191291
0,0,0,-0.00202748,-0.000688305,0.191289
0,0,0,-0.00202996,-0.000686886,0.19129
0,0,0,-0.00203039,-0.000688554,0.191291
0,0,0,-0.00203263,-0.000689072,0.191291
0,0,0,-0.00203528,-0.000690434,0.191289
0,0,0,-0.00203776,-0.000689016,0.19129
0,0,0,-0.00203819,-0.000690683,0.191291
0,0,0,-0.00204043,-0.000691202,0.191291
0,0,0,-0.00204308,-0.000692564,0.191289
0,0,0,-0.00204556,-0.000691146,0.19129
0,0,0,-0.00204598,-0.000692813,0.191291
0,0,0,-0.00204823,-0.000693332,0.191291
0,0,0,-0.00205088,-0.000694694,0.191289
0,0,0,-0.00205336,-0.000693276,0.19129
0,0,0,-0.00205378,-0.000694943,0.191291
0,0,0,-0.00205603,-0.000695462,0.191291
0,0,0,-0.00205868,-0.000696824,0.191289
0,0,0,-0.00206116,-0.000695406,0.19129
0,0,0,-0.00206158,-0.000697074,0.191291
0,0,0,-0.00206383,-0.000697592,0.191291
0,0,0,-0.00206648,-0.000698955,0.191289
0,0,0,-0.00206896,-0.000697537,0.19129
0,0,0,-0.00206939,-0.000699205,0.191291
0,0,0,-0.00207094,-0.000699664,0.191281
0,0,0,-0.00207428,-0.000701085,0.191289
0,0,0,-0.00207676,-0.000699668,0.19129
0,0,0,-0.00207719,-0.000701335,0.191291
0,0,0,-0.00207943,-0.000701854,0.191291
0,0,0,-0.00208208,-0.000703216,0.191289
0,0,0,-0.00208457,-0.000701799,0.19129
0,0,0,-0.00208499,-0.000703499,0.191281
0,0,0,-0.00208723,-0.000703985,0.191291
0,0,0,-0.00208989,-0.000705348,0.191289
0,0,0,-0.00209237,-0.00070393,0.19129
0,0,0,-0.0020928,-0.000705598,0.191291
0,0,0,-0.00209504,-0.000706116,0.191291
0,0,0,-0.00209769,-0.000707479,0.191289
0,0,0,-0.00209907,-0.000707271,0.191291
0,0,0,-0.0021006,-0.00070773,0.191291
0,0,0,-0.00210284,-0.000708248,0.191291
0,0,0,-0.0021055,-0.000709611,0.191289
0,0,0,-0.00210798,-0.000708194,0.19129
0,0,0,-0.00210841,-0.000709862,0.191291
