xd,yd,zd,x,y,z,phi,the,psi
0,0,0,-0.000382188,-0.00533266,0.19129,-7.33E-06,-2.14E-08,-0.00356987
0,0,0,-0.000382658,-0.0053395,0.191292,-2.69E-06,8.18E-07,-0.00357441
0,0,0,-0.000382909,-0.00534749,0.191289,2.11E-05,-1.30E-08,-0.00357963
0,0,0,-0.000383123,-0.00535255,0.19129,-7.33E-06,-2.14E-08,-0.00358431
0,0,0,-0.000383593,-0.00535939,0.191292,-2.69E-06,8.18E-07,-0.00358884
0,0,0,-0.000383843,-0.00536738,0.191289,2.11E-05,-1.30E-08,-0.00359406
0,0,0,-0.000384057,-0.00537243,0.19129,-7.33E-06,-2.14E-08,-0.00359874
0,0,0,-0.000384527,-0.00537928,0.191292,-2.69E-06,8.18E-07,-0.00360327
0,0,0,-0.000384777,-0.00538727,0.191289,2.11E-05,-1.30E-08,-0.00360848
0,0,0,-0.000384991,-0.00539232,0.19129,-7.33E-06,-2.14E-08,-0.00361316
0,0,0,-0.000385461,-0.00539917,0.191292,-2.69E-06,8.18E-07,-0.00361769
0,0,0,-0.000385711,-0.00540716,0.191289,2.11E-05,-1.30E-08,-0.00362289
0,0,0,-0.000385925,-0.00541221,0.19129,-7.33E-06,-2.14E-08,-0.00362757
0,0,0,-0.000386394,-0.00541905,0.191292,-2.69E-06,8.18E-07,-0.00363209
0,0,0,-0.000386645,-0.00542704,0.191289,2.11E-05,-1.30E-08,-0.0036373
0,0,0,-0.000386858,-0.0054321,0.19129,-7.33E-06,-2.14E-08,-0.00364197
0,0,0,-0.000387328,-0.00543894,0.191292,-2.69E-06,8.18E-07,-0.00364649
0,0,0,-0.000387578,-0.00544693,0.191289,2.11E-05,-1.30E-08,-0.00365169
0,0,0,-0.000387791,-0.00545199,0.19129,-7.33E-06,-2.14E-08,-0.00365636
0,0,0,-0.00038826,-0.00545883,0.191292,-2.69E-06,8.18E-07,-0.00366087
0,0,0,-0.000388511,-0.00546682,0.191289,2.11E-05,-1.30E-08,-0.00366607
0,0,0,-0.000388724,-0.00547187,0.19129,-7.33E-06,-2.14E-08,-0.00367073
0,0,0,-0.000389193,-0.00547872,0.191292,-2.69E-06,8.18E-07,-0.00367524
0,0,0,-0.000389443,-0.00548671,0.191289,2.11E-05,-1.30E-08,-0.00368044
0,0,0,-0.000389656,-0.00549176,0.19129,-7.33E-06,-2.14E-08,-0.0036851
0,0,0,-0.000390125,-0.00549861,0.191292,-2.69E-06,8.18E-07,-0.00368961
0,0,0,-0.000390309,-0.00550568,0.19129,-7.33E-06,-2.14E-08,-0.00369515
0,0,0,-0.000390588,-0.00551165,0.19129,-7.33E-06,-2.14E-08,-0.00369946
0,0,0,-0.000391057,-0.0055185,0.191292,-2.69E-06,8.18E-07,-0.00370396
0,0,0,-0.000391307,-0.00552649,0.191289,2.11E-05,-1.30E-08,-0.00370915
0,0,0,-0.00039152,-0.00553154,0.19129,-7.33E-06,-2.14E-08,-0.0037138
0,0,0,-0.000391959,-0.00554041,0.191289,2.11E-05,-1.30E-08,-0.00371919
0,0,0,-0.000392238,-0.00554638,0.191289,2.11E-05,-1.30E-08,-0.00372349
0,0,0,-0.000392451,-0.00555143,0.19129,-7.33E-06,-2.14E-08,-0.00372814
0,0,0,-0.000392919,-0.00555827,0.191292,-2.69E-06,8.18E-07,-0.00373263
0,0,0,-0.000393169,-0.00556626,0.191289,2.11E-05,-1.30E-08,-0.00373782
0,0,0,-0.000393382,-0.00557132,0.19129,-7.33E-06,-2.14E-08,-0.00374246
0,0,0,-0.00039385,-0.00557816,0.191292,-2.69E-06,8.18E-07,-0.00374696
0,0,0,-0.0003941,-0.00558615,0.191289,2.11E-05,-1.30E-08,-0.00375213
0,0,0,-0.000394312,-0.00559121,0.19129,-7.33E-06,-2.14E-08,-0.00375678
0,0,0,-0.000394751,-0.00560008,0.191289,2.11E-05,-1.30E-08,-0.00376215
0,0,0,-0.00039503,-0.00560604,0.191289,2.11E-05,-1.30E-08,-0.00376644
0,0,0,-0.000395243,-0.0056111,0.19129,-7.33E-06,-2.14E-08,-0.00377108
0,0,0,-0.000395711,-0.00561794,0.191292,-2.69E-06,8.18E-07,-0.00377557
0,0,0,-0.00039596,-0.00562593,0.191289,2.11E-05,-1.30E-08,-0.00378074
0,0,0,-0.000396172,-0.00563099,0.19129,-7.33E-06,-2.14E-08,-0.00378538
0,0,0,-0.000396641,-0.00563783,0.191292,-2.69E-06,8.18E-07,-0.00378986
0,0,0,-0.00039689,-0.00564582,0.191289,2.11E-05,-1.30E-08,-0.00379503
0,0,0,-0.000397102,-0.00565088,0.19129,-7.33E-06,-2.14E-08,-0.00379966
0,0,0,-0.00039757,-0.00565772,0.191292,-2.69E-06,8.18E-07,-0.00380414
0,0,0,-0.000397819,-0.00566571,0.191289,2.11E-05,-1.30E-08,-0.0038093
0,0,0,-0.000398031,-0.00567076,0.19129,-7.33E-06,-2.14E-08,-0.00381393
0,0,0,-0.00039847,-0.00567963,0.191289,2.11E-05,-1.30E-08,-0.00381929
0,0,0,-0.000398748,-0.0056856,0.191289,2.11E-05,-1.30E-08,-0.00382357
0,0,0,-0.00039896,-0.00569065,0.19129,-7.33E-06,-2.14E-08,-0.0038282
0,0,0,-0.000399428,-0.0056975,0.191292,-2.69E-06,8.18E-07,-0.00383267
0,0,0,-0.000399677,-0.00570549,0.191289,2.11E-05,-1.30E-08,-0.00383783
0,0,0,-0.000399889,-0.00571054,0.19129,-7.33E-06,-2.14E-08,-0.00384245
0,0,0,-0.000400327,-0.00571941,0.191289,2.11E-05,-1.30E-08,-0.0038478
0,0,0,-0.000400605,-0.00572538,0.191289,2.11E-05,-1.30E-08,-0.00385207
0,0,0,-0.000400817,-0.00573043,0.19129,-7.33E-06,-2.14E-08,-0.00385669
0,0,0,-0.000401284,-0.00573728,0.191292,-2.69E-06,8.18E-07,-0.00386116
0,0,0,-0.000401562,-0.00574325,0.191292,-2.69E-06,8.18E-07,-0.00386543
0,0,0,-0.000401934,-0.0057512,0.191292,-2.69E-06,8.18E-07,-0.00387112
0,0,0,-0.000402212,-0.00575717,0.191292,-2.69E-06,8.18E-07,-0.00387539
0,0,0,-0.000402461,-0.00576516,0.191289,2.11E-05,-1.30E-08,-0.00388053
0,0,0,-0.000402672,-0.00577021,0.19129,-7.33E-06,-2.14E-08,-0.00388515
0,0,0,-0.00040295,-0.00577618,0.19129,-7.33E-06,-2.14E-08,-0.00388941
0,0,0,-0.000403388,-0.00578505,0.191289,2.11E-05,-1.30E-08,-0.00389475
0,0,0,-0.000403599,-0.00579011,0.19129,-7.33E-06,-2.14E-08,-0.00389936
0,0,0,-0.000404066,-0.00579695,0.191292,-2.69E-06,8.18E-07,-0.00390382
0,0,0,-0.000404315,-0.00580494,0.191289,2.11E-05,-1.30E-08,-0.00390895
0,0,0,-0.000404526,-0.00581,0.19129,-7.33E-06,-2.14E-08,-0.00391356
0,0,0,-0.000404993,-0.00581684,0.191292,-2.69E-06,8.18E-07,-0.00391801
0,0,0,-0.000405242,-0.00582483,0.191289,2.11E-05,-1.30E-08,-0.00392315
0,0,0,-0.000405452,-0.00582989,0.19129,-7.33E-06,-2.14E-08,-0.00392775
0,0,0,-0.000405919,-0.00583673,0.191292,-2.69E-06,8.18E-07,-0.0039322
0,0,0,-0.000406168,-0.00584472,0.191289,2.11E-05,-1.30E-08,-0.00393733
0,0,0,-0.000406379,-0.00584978,0.19129,-7.33E-06,-2.14E-08,-0.00394193
0,0,0,-0.000406845,-0.00585662,0.191292,-2.69E-06,8.18E-07,-0.00394638
0,0,0,-0.000407094,-0.00586461,0.191289,2.11E-05,-1.30E-08,-0.00395151
0,0,0,-0.000407304,-0.00586967,0.19129,-7.33E-06,-2.14E-08,-0.0039561
0,0,0,-0.000407771,-0.00587651,0.191292,-2.69E-06,8.18E-07,-0.00396055
0,0,0,-0.000408019,-0.0058845,0.191289,2.11E-05,-1.30E-08,-0.00396567
0,0,0,-0.00040823,-0.00588956,0.19129,-7.33E-06,-2.14E-08,-0.00397026
0,0,0,-0.000408696,-0.0058964,0.191292,-2.69E-06,8.18E-07,-0.0039747
0,0,0,-0.000408944,-0.0059044,0.191289,2.11E-05,-1.30E-08,-0.00397982
0,0,0,-0.000409222,-0.00591036,0.191289,2.11E-05,-1.30E-08,-0.00398407
0,0,0,-0.000409621,-0.0059163,0.191292,-2.69E-06,8.18E-07,-0.00398885
0,0,0,-0.000409869,-0.00592429,0.191289,2.11E-05,-1.30E-08,-0.00399397
0,0,0,-0.00041008,-0.00592934,0.19129,-7.33E-06,-2.14E-08,-0.00399855
0,0,0,-0.000410357,-0.00593531,0.19129,-7.33E-06,-2.14E-08,-0.00400279
0,0,0,-0.000410794,-0.00594418,0.191289,2.11E-05,-1.30E-08,-0.0040081
0,0,0,-0.000411004,-0.00594923,0.19129,-7.33E-06,-2.14E-08,-0.00401268
0,0,0,-0.00041147,-0.00595608,0.191292,-2.69E-06,8.18E-07,-0.00401711
0,0,0,-0.000411718,-0.00596407,0.191289,2.11E-05,-1.30E-08,-0.00402222
0,0,0,-0.000411928,-0.00596912,0.19129,-7.33E-06,-2.14E-08,-0.0040268
0,0,0,-0.000412394,-0.00597597,0.191292,-2.69E-06,8.18E-07,-0.00403123
0,0,0,-0.000412642,-0.00598396,0.191289,2.11E-05,-1.30E-08,-0.00403634
0,0,0,-0.000412852,-0.00598902,0.19129,-7.33E-06,-2.14E-08,-0.00404091
0,0,0,-0.000413318,-0.00599586,0.191292,-2.69E-06,8.18E-07,-0.00404533
0,0,0,-0.000413566,-0.00600385,0.191289,2.11E-05,-1.30E-08,-0.00405044
0,0,0,-0.000413775,-0.00600891,0.19129,-7.33E-06,-2.14E-08,-0.00405501
0,0,0,-0.000414241,-0.00601575,0.191292,-2.69E-06,8.18E-07,-0.00405943
0,0,0,-0.000414489,-0.00602374,0.191289,2.11E-05,-1.30E-08,-0.00406453
0,0,0,-0.000414698,-0.0060288,0.19129,-7.33E-06,-2.14E-08,-0.0040691
0,0,0,-0.000414975,-0.00603477,0.19129,-7.33E-06,-2.14E-08,-0.00407332
0,0,0,-0.000415412,-0.00604364,0.191289,2.11E-05,-1.30E-08,-0.00407861
0,0,0,-0.000415621,-0.00604869,0.19129,-7.33E-06,-2.14E-08,-0.00408318
0,0,0,-0.000416086,-0.00605554,0.191292,-2.69E-06,8.18E-07,-0.00408759
0,0,0,-0.000416334,-0.00606353,0.191289,2.11E-05,-1.30E-08,-0.00409268
0,0,0,-0.000416732,-0.00606946,0.191292,-2.69E-06,8.18E-07,-0.00409744
0,0,0,-0.000417009,-0.00607543,0.191292,-2.69E-06,8.18E-07,-0.00410165
0,0,0,-0.000417256,-0.00608342,0.191289,2.11E-05,-1.30E-08,-0.00410674
0,0,0,-0.000417465,-0.00608848,0.19129,-7.33E-06,-2.14E-08,-0.0041113
0,0,0,-0.000417931,-0.00609532,0.191292,-2.69E-06,8.18E-07,-0.00411571
0,0,0,-0.000418178,-0.00610331,0.191289,2.11E-05,-1.30E-08,-0.0041208
0,0,0,-0.000418387,-0.00610837,0.19129,-7.33E-06,-2.14E-08,-0.00412535
0,0,0,-0.000418852,-0.00611521,0.191292,-2.69E-06,8.18E-07,-0.00412975
0,0,0,-0.000419099,-0.00612321,0.191289,2.11E-05,-1.30E-08,-0.00413484
0,0,0,-0.000419308,-0.00612826,0.19129,-7.33E-06,-2.14E-08,-0.00413939
0,0,0,-0.000419773,-0.00613511,0.191292,-2.69E-06,8.18E-07,-0.00414379
0,0,0,-0.000419953,-0.00614219,0.19129,-7.33E-06,-2.14E-08,-0.00414921
0,0,0,-0.000420229,-0.00614815,0.19129,-7.33E-06,-2.14E-08,-0.00415341
0,0,0,-0.000420694,-0.006155,0.191292,-2.69E-06,8.18E-07,-0.00415781
0,0,0,-0.000420941,-0.00616299,0.191289,2.11E-05,-1.30E-08,-0.00416289
0,0,0,-0.00042115,-0.00616805,0.19129,-7.33E-06,-2.14E-08,-0.00416743
0,0,0,-0.000421615,-0.00617489,0.191292,-2.69E-06,8.18E-07,-0.00417182
0,0,0,-0.000421862,-0.00618288,0.191289,2.11E-05,-1.30E-08,-0.0041769
0,0,0,-0.00042207,-0.00618794,0.19129,-7.33E-06,-2.14E-08,-0.00418144
0,0,0,-0.000422535,-0.00619478,0.191292,-2.69E-06,8.18E-07,-0.00418583
0,0,0,-0.000422782,-0.00620278,0.191289,2.11E-05,-1.30E-08,-0.0041909
0,0,0,-0.00042299,-0.00620783,0.19129,-7.33E-06,-2.14E-08,-0.00419543
0,0,0,-0.000423266,-0.0062138,0.19129,-7.33E-06,-2.14E-08,-0.00419963
0,0,0,-0.000423702,-0.00622267,0.191289,2.11E-05,-1.30E-08,-0.00420489
0,0,0,-0.000423977,-0.00622864,0.191289,2.11E-05,-1.30E-08,-0.00420908
0,0,0,-0.000424374,-0.00623457,0.191292,-2.69E-06,8.18E-07,-0.0042138
0,0,0,-0.000424621,-0.00624256,0.191289,2.11E-05,-1.30E-08,-0.00421887
0,0,0,-0.000424829,-0.00624762,0.19129,-7.33E-06,-2.14E-08,-0.0042234
0,0,0,-0.000425293,-0.00625446,0.191292,-2.69E-06,8.18E-07,-0.00422777
0,0,0,-0.00042554,-0.00626246,0.191289,2.11E-05,-1.30E-08,-0.00423283
0,0,0,-0.000425748,-0.00626751,0.19129,-7.33E-06,-2.14E-08,-0.00423736
0,0,0,-0.000426212,-0.00627436,0.191292,-2.69E-06,8.18E-07,-0.00424174
0,0,0,-0.000426488,-0.00628033,0.191292,-2.69E-06,8.18E-07,-0.00424592
0,0,0,-0.000426667,-0.0062874,0.19129,-7.33E-06,-2.14E-08,-0.00425132
0,0,0,-0.000427131,-0.00629425,0.191292,-2.69E-06,8.18E-07,-0.00425569
0,0,0,-0.000427377,-0.00630224,0.191289,2.11E-05,-1.30E-08,-0.00426074
0,0,0,-0.000427773,-0.00630818,0.191292,-2.69E-06,8.18E-07,-0.00426545
0,0,0,-0.000428049,-0.00631414,0.191292,-2.69E-06,8.18E-07,-0.00426963
0,0,0,-0.000428295,-0.00632214,0.191289,2.11E-05,-1.30E-08,-0.00427468
0,0,0,-0.000428503,-0.00632719,0.19129,-7.33E-06,-2.14E-08,-0.0042792
0,0,0,-0.000428967,-0.00633404,0.191292,-2.69E-06,8.18E-07,-0.00428356
0,0,0,-0.000429213,-0.00634203,0.191289,2.11E-05,-1.30E-08,-0.00428861
0,0,0,-0.00042942,-0.00634709,0.19129,-7.33E-06,-2.14E-08,-0.00429312
0,0,0,-0.000429884,-0.00635393,0.191292,-2.69E-06,8.18E-07,-0.00429749
0,0,0,-0.00043013,-0.00636192,0.191289,2.11E-05,-1.30E-08,-0.00430253
0,0,0,-0.000430338,-0.00636698,0.19129,-7.33E-06,-2.14E-08,-0.00430704
0,0,0,-0.000430801,-0.00637383,0.191292,-2.69E-06,8.18E-07,-0.0043114
0,0,0,-0.000431047,-0.00638182,0.191289,2.11E-05,-1.30E-08,-0.00431644
0,0,0,-0.000431255,-0.00638687,0.19129,-7.33E-06,-2.14E-08,-0.00432094
0,0,0,-0.000431718,-0.00639372,0.191292,-2.69E-06,8.18E-07,-0.0043253
0,0,0,-0.000431964,-0.00640171,0.191289,2.11E-05,-1.30E-08,-0.00433033
0,0,0,-0.000432171,-0.00640677,0.19129,-7.33E-06,-2.14E-08,-0.00433484
0,0,0,-0.000432634,-0.00641361,0.191292,-2.69E-06,8.18E-07,-0.00433919
0,0,0,-0.00043288,-0.00642161,0.191289,2.11E-05,-1.30E-08,-0.00434422
0,0,0,-0.000433087,-0.00642666,0.19129,-7.33E-06,-2.14E-08,-0.00434872
0,0,0,-0.00043355,-0.00643351,0.191292,-2.69E-06,8.18E-07,-0.00435307
0,0,0,-0.000433796,-0.0064415,0.191289,2.11E-05,-1.30E-08,-0.0043581
0,0,0,-0.000434191,-0.00644744,0.191292,-2.69E-06,8.18E-07,-0.00436278
0,0,0,-0.000434466,-0.0064534,0.191292,-2.69E-06,8.18E-07,-0.00436694
0,0,0,-0.000434741,-0.00645937,0.191292,-2.69E-06,8.18E-07,-0.0043711
0,0,0,-0.000434919,-0.00646645,0.19129,-7.33E-06,-2.14E-08,-0.00437646
0,0,0,-0.000435353,-0.00647532,0.191289,2.11E-05,-1.30E-08,-0.00438167
0,0,0,-0.000435627,-0.00648129,0.191289,2.11E-05,-1.30E-08,-0.00438583
0,0,0,-0.000435834,-0.00648635,0.19129,-7.33E-06,-2.14E-08,-0.00439032
0,0,0,-0.000436297,-0.00649319,0.191292,-2.69E-06,8.18E-07,-0.00439465
0,0,0,-0.000436542,-0.00650119,0.191289,2.11E-05,-1.30E-08,-0.00439967
0,0,0,-0.000436749,-0.00650624,0.19129,-7.33E-06,-2.14E-08,-0.00440416
0,0,0,-0.000437211,-0.00651309,0.191292,-2.69E-06,8.18E-07,-0.0044085
0,0,0,-0.000437457,-0.00652108,0.191289,2.11E-05,-1.30E-08,-0.00441351
0,0,0,-0.000437663,-0.00652614,0.19129,-7.33E-06,-2.14E-08,-0.00441799
0,0,0,-0.000438126,-0.00653298,0.191292,-2.69E-06,8.18E-07,-0.00442233
0,0,0,-0.000438371,-0.00654098,0.191289,2.11E-05,-1.30E-08,-0.00442734
0,0,0,-0.000438577,-0.00654603,0.19129,-7.33E-06,-2.14E-08,-0.00443182
0,0,0,-0.00043904,-0.00655288,0.191292,-2.69E-06,8.18E-07,-0.00443615
0,0,0,-0.000439285,-0.00656087,0.191289,2.11E-05,-1.30E-08,-0.00444116
0,0,0,-0.000439491,-0.00656593,0.19129,-7.33E-06,-2.14E-08,-0.00444563
0,0,0,-0.000439953,-0.00657277,0.191292,-2.69E-06,8.18E-07,-0.00444996
0,0,0,-0.000440199,-0.00658077,0.191289,2.11E-05,-1.30E-08,-0.00445496
0,0,0,-0.000440405,-0.00658582,0.19129,-7.33E-06,-2.14E-08,-0.00445944
0,0,0,-0.000440867,-0.00659267,0.191292,-2.69E-06,8.18E-07,-0.00446376
0,0,0,-0.000441112,-0.00660066,0.191289,2.11E-05,-1.30E-08,-0.00446876
0,0,0,-0.000441318,-0.00660572,0.19129,-7.33E-06,-2.14E-08,-0.00447323
0,0,0,-0.00044178,-0.00661256,0.191292,-2.69E-06,8.18E-07,-0.00447755
0,0,0,-0.000442025,-0.00662056,0.191289,2.11E-05,-1.30E-08,-0.00448255
0,0,0,-0.000442231,-0.00662561,0.19129,-7.33E-06,-2.14E-08,-0.00448701
0,0,0,-0.000442692,-0.00663246,0.191292,-2.69E-06,8.18E-07,-0.00449133
0,0,0,-0.000442938,-0.00664045,0.191289,2.11E-05,-1.30E-08,-0.00449633
0,0,0,-0.000443143,-0.00664551,0.19129,-7.33E-06,-2.14E-08,-0.00450079
0,0,0,-0.000443605,-0.00665236,0.191292,-2.69E-06,8.18E-07,-0.0045051
0,0,0,-0.00044385,-0.00666035,0.191289,2.11E-05,-1.30E-08,-0.00451009
0,0,0,-0.000444055,-0.0066654,0.19129,-7.33E-06,-2.14E-08,-0.00451455
0,0,0,-0.000444517,-0.00667225,0.191292,-2.69E-06,8.18E-07,-0.00451886
0,0,0,-0.000444762,-0.00668024,0.191289,2.11E-05,-1.30E-08,-0.00452385
0,0,0,-0.000444967,-0.0066853,0.19129,-7.33E-06,-2.14E-08,-0.0045283
0,0,0,-0.000445429,-0.00669215,0.191292,-2.69E-06,8.18E-07,-0.00453261
0,0,0,-0.000445673,-0.00670014,0.191289,2.11E-05,-1.30E-08,-0.0045376
0,0,0,-0.000446066,-0.00670607,0.191292,-2.69E-06,8.18E-07,-0.00454223
0,0,0,-0.00044634,-0.00671204,0.191292,-2.69E-06,8.18E-07,-0.00454635
0,0,0,-0.000446585,-0.00672004,0.191289,2.11E-05,-1.31E-08,-0.00455133
0,0,0,-0.00044679,-0.00672509,0.19129,-7.33E-06,-2.14E-08,-0.00455578
0,0,0,-0.000447251,-0.00673194,0.191292,-2.69E-06,8.18E-07,-0.00456008
0,0,0,-0.000447496,-0.00673993,0.191289,2.11E-05,-1.31E-08,-0.00456506
0,0,0,-0.000447701,-0.00674499,0.19129,-7.33E-06,-2.14E-08,-0.00456951
0,0,0,-0.000448162,-0.00675184,0.191292,-2.69E-06,8.18E-07,-0.0045738
0,0,0,-0.000448406,-0.00675983,0.191289,2.11E-05,-1.31E-08,-0.00457878
0,0,0,-0.000448611,-0.00676489,0.19129,-7.33E-06,-2.14E-08,-0.00458322
0,0,0,-0.000449072,-0.00677173,0.191292,-2.69E-06,8.18E-07,-0.00458751
0,0,0,-0.000449316,-0.00677973,0.191289,2.11E-05,-1.31E-08,-0.00459248
0,0,0,-0.000449521,-0.00678478,0.19129,-7.33E-06,-2.14E-08,-0.00459692
0,0,0,-0.000449982,-0.00679163,0.191292,-2.69E-06,8.18E-07,-0.00460121
0,0,0,-0.000450226,-0.00679962,0.191289,2.11E-05,-1.31E-08,-0.00460618
0,0,0,-0.000450431,-0.00680468,0.19129,-7.33E-06,-2.14E-08,-0.00461062
0,0,0,-0.000450892,-0.00681153,0.191292,-2.69E-06,8.18E-07,-0.0046149
0,0,0,-0.000451136,-0.00681952,0.191289,2.11E-05,-1.31E-08,-0.00461987
0,0,0,-0.00045134,-0.00682458,0.19129,-7.33E-06,-2.14E-08,-0.0046243
0,0,0,-0.000451801,-0.00683142,0.191292,-2.69E-06,8.18E-07,-0.00462858
0,0,0,-0.000451977,-0.0068385,0.19129,-7.33E-06,-2.14E-08,-0.00463387
0,0,0,-0.00045225,-0.00684447,0.19129,-7.33E-06,-2.14E-08,-0.00463797
0,0,0,-0.00045271,-0.00685132,0.191292,-2.69E-06,8.18E-07,-0.00464225
0,0,0,-0.000452954,-0.00685931,0.191289,2.11E-05,-1.31E-08,-0.00464721
0,0,0,-0.000453158,-0.00686437,0.19129,-7.33E-06,-2.14E-08,-0.00465164
0,0,0,-0.000453619,-0.00687122,0.191292,-2.69E-06,8.18E-07,-0.00465591
0,0,0,-0.000453863,-0.00687921,0.191289,2.11E-05,-1.31E-08,-0.00466087
0,0,0,-0.000454067,-0.00688427,0.19129,-7.33E-06,-2.14E-08,-0.00466529
0,0,0,-0.000454527,-0.00689111,0.191292,-2.69E-06,8.18E-07,-0.00466956
0,0,0,-0.000454771,-0.00689911,0.191289,2.11E-05,-1.31E-08,-0.00467452
0,0,0,-0.000454975,-0.00690416,0.19129,-7.33E-06,-2.14E-08,-0.00467893
0,0,0,-0.000455435,-0.00691101,0.191292,-2.69E-06,8.18E-07,-0.0046832
0,0,0,-0.000455679,-0.00691901,0.191289,2.11E-05,-1.31E-08,-0.00468815
0,0,0,-0.000455951,-0.00692497,0.191289,2.11E-05,-1.31E-08,-0.00469224
0,0,0,-0.000456343,-0.00693091,0.191292,-2.69E-06,8.18E-07,-0.00469683
0,0,0,-0.000456586,-0.0069389,0.191289,2.11E-05,-1.31E-08,-0.00470178
0,0,0,-0.00045679,-0.00694396,0.19129,-7.33E-06,-2.14E-08,-0.00470619
0,0,0,-0.00045725,-0.00695081,0.191292,-2.69E-06,8.18E-07,-0.00471045
0,0,0,-0.000457494,-0.0069588,0.191289,2.11E-05,-1.31E-08,-0.0047154
0,0,0,-0.000457697,-0.00696386,0.19129,-7.33E-06,-2.14E-08,-0.00471981
0,0,0,-0.000458157,-0.0069707,0.191292,-2.69E-06,8.18E-07,-0.00472407
0,0,0,-0.000458401,-0.0069787,0.191289,2.11E-05,-1.31E-08,-0.00472901
0,0,0,-0.000458604,-0.00698376,0.19129,-7.33E-06,-2.14E-08,-0.00473341
0,0,0,-0.000459063,-0.0069906,0.191292,-2.69E-06,8.18E-07,-0.00473767
0,0,0,-0.000459307,-0.0069986,0.191289,2.11E-05,-1.31E-08,-0.0047426
0,0,0,-0.00045951,-0.00700365,0.19129,-7.33E-06,-2.14E-08,-0.004747
0,0,0,-0.000459942,-0.00701253,0.191289,2.11E-05,-1.31E-08,-0.00475211
0,0,0,-0.000460213,-0.00701849,0.191289,2.11E-05,-1.31E-08,-0.00475619
0,0,0,-0.000460417,-0.00702355,0.19129,-7.33E-06,-2.14E-08,-0.00476059
0,0,0,-0.000460876,-0.0070304,0.191292,-2.69E-06,8.18E-07,-0.00476484
0,0,0,-0.000461119,-0.00703839,0.191289,2.11E-05,-1.31E-08,-0.00476977
0,0,0,-0.000461322,-0.00704345,0.19129,-7.33E-06,-2.14E-08,-0.00477416
0,0,0,-0.000461781,-0.0070503,0.191292,-2.69E-06,8.18E-07,-0.00477841
0,0,0,-0.000462025,-0.00705829,0.191289,2.11E-05,-1.31E-08,-0.00478334
0,0,0,-0.000462228,-0.00706335,0.19129,-7.33E-06,-2.14E-08,-0.00478773
0,0,0,-0.000462687,-0.0070702,0.191292,-2.69E-06,8.18E-07,-0.00479197
0,0,0,-0.00046293,-0.00707819,0.191289,2.11E-05,-1.31E-08,-0.00479689
0,0,0,-0.000463133,-0.00708325,0.19129,-7.33E-06,-2.14E-08,-0.00480128
0,0,0,-0.000463592,-0.00709009,0.191292,-2.69E-06,8.18E-07,-0.00480552
0,0,0,-0.000463835,-0.00709809,0.191289,2.11E-05,-1.31E-08,-0.00481044
0,0,0,-0.000464038,-0.00710314,0.19129,-7.33E-06,-2.14E-08,-0.00481483
0,0,0,-0.000464496,-0.00710999,0.191292,-2.69E-06,8.18E-07,-0.00481906
0,0,0,-0.00046474,-0.00711799,0.191289,2.11E-05,-1.31E-08,-0.00482398
0,0,0,-0.000464942,-0.00712304,0.19129,-7.33E-06,-2.14E-08,-0.00482836
0,0,0,-0.000465401,-0.00712989,0.191292,-2.69E-06,8.18E-07,-0.00483259
0,0,0,-0.000465644,-0.00713789,0.191289,2.11E-05,-1.31E-08,-0.00483751
0,0,0,-0.000465846,-0.00714294,0.19129,-7.33E-06,-2.14E-08,-0.00484189
0,0,0,-0.000466305,-0.00714979,0.191292,-2.69E-06,8.18E-07,-0.00484612
0,0,0,-0.000466548,-0.00715778,0.191289,2.11E-05,-1.31E-08,-0.00485103
0,0,0,-0.00046675,-0.00716284,0.19129,-7.33E-06,-2.14E-08,-0.0048554
0,0,0,-0.000467208,-0.00716969,0.191292,-2.69E-06,8.18E-07,-0.00485963
0,0,0,-0.000467451,-0.00717768,0.191289,2.11E-05,-1.31E-08,-0.00486453
0,0,0,-0.000467654,-0.00718274,0.19129,-7.33E-06,-2.14E-08,-0.00486891
0,0,0,-0.000468112,-0.00718959,0.191292,-2.69E-06,8.18E-07,-0.00487313
0,0,0,-0.000468355,-0.00719758,0.191289,2.11E-05,-1.31E-08,-0.00487803
0,0,0,-0.000468557,-0.00720264,0.19129,-7.33E-06,-2.14E-08,-0.0048824
0,0,0,-0.000469015,-0.00720949,0.191292,-2.69E-06,8.18E-07,-0.00488662
0,0,0,-0.000469258,-0.00721748,0.191289,2.11E-05,-1.31E-08,-0.00489152
0,0,0,-0.000469459,-0.00722254,0.19129,-7.33E-06,-2.14E-08,-0.00489589
0,0,0,-0.000469917,-0.00722939,0.191292,-2.69E-06,8.18E-07,-0.0049001
0,0,0,-0.00047016,-0.00723738,0.191289,2.11E-05,-1.31E-08,-0.004905
0,0,0,-0.000470362,-0.00724244,0.19129,-7.33E-06,-2.14E-08,-0.00490936
0,0,0,-0.00047082,-0.00724929,0.191292,-2.69E-06,8.18E-07,-0.00491358
0,0,0,-0.000471062,-0.00725728,0.191289,2.11E-05,-1.31E-08,-0.00491847
0,0,0,-0.000471264,-0.00726234,0.19129,-7.33E-06,-2.14E-08,-0.00492283
0,0,0,-0.000471535,-0.00726831,0.19129,-7.33E-06,-2.14E-08,-0.00492687
0,0,0,-0.000471964,-0.00727718,0.191289,2.11E-05,-1.31E-08,-0.00493193
0,0,0,-0.000472166,-0.00728224,0.19129,-7.33E-06,-2.14E-08,-0.00493628
